Distance_(pixels),Gray_Value
304,44.529
305,44.507
306,43.623
307,43.297
308,42.058
309,41.123
310,39.703
311,38.471
312,36.935
313,35.138
314,34.007
315,32.290
316,30.913
317,29.500
318,28.072
319,26.558
320,25.348
321,23.949
322,22.993
323,21.826
324,21.051
325,19.841
326,19.043
327,18.370
328,17.536
329,17.051
330,16.486
331,15.862
332,15.362
333,14.841
334,14.341
335,13.870
336,13.435
337,13.109
338,12.688
339,12.319
340,12.000
341,11.739
342,11.399
343,11.283
344,11.138
345,10.739
346,10.630
347,10.442
348,10.268
349,10.072
350,9.935
351,9.928
352,9.696
353,9.667
354,9.551
355,9.406
356,9.326
357,9.275
358,9.268
359,9.138
360,9.029
361,8.935
362,9.058
363,8.906
364,8.978
365,8.739
366,8.739
367,8.833
368,8.812
369,8.833
370,8.804
371,8.855
372,8.674
373,8.638
374,8.696
375,8.768
376,8.761
377,8.913
378,8.848
379,8.971
380,8.862
381,9.007
382,8.884
383,8.964
384,8.942
385,9.152
386,9.225
387,9.384
388,9.384
389,9.471
390,9.601
391,9.761
392,9.783
393,9.971
394,9.986
395,10.051
396,10.428
397,10.399
398,10.623
399,10.826
400,11.022
401,11.065
402,11.297
403,11.565
404,11.862
405,12.217
406,12.464
407,12.732
408,13.159
409,13.341
410,13.754
411,14.080
412,14.333
413,14.812
414,15.130
415,15.775
416,16.087
417,16.746
418,17.080
419,17.572
420,18.435
421,19.181
422,19.754
423,20.413
424,21.167
425,22.094
426,22.899
427,23.848
428,25.022
429,25.884
430,26.891
431,28.319
432,29.522
433,30.899
434,32.101
435,33.217
436,34.630
437,36.406
438,37.696
439,39.188
440,40.768
441,42.167
442,43.710
443,45.203
444,46.572
445,48.029
446,49.384
447,50.188
448,51.565
449,52.225
450,53.225
451,53.812
452,54.029
453,54.239
454,54.268
455,53.877
456,53.638
457,52.877
458,52.428
459,51.384
460,50.094
461,49.341
462,48.217
463,46.812
464,45.949
465,44.696
466,43.739
467,42.442
468,41.862
469,41.159
470,40.355
471,40.138
472,39.536
473,39.290
474,39.326
475,39.413
476,39.536
477,39.993
478,40.312
479,41.051
480,41.384
481,42.138
482,42.572
483,43.391
484,44.109
485,45.290
486,46.109
487,46.891
488,48.181
489,49.007
490,49.725
491,51.283
492,51.833
493,52.746
494,53.304
495,53.609
496,53.681
497,54.051
498,53.754
499,53.986
500,53.486
501,52.587
502,52.225
503,50.681
504,49.304
505,48.225
506,46.841
507,45.043
508,43.514
509,41.493
510,39.797
511,38.210
512,36.478
513,34.572
514,32.797
515,31.522
516,29.761
517,28.536
518,27.225
519,26.203
520,25.000
521,24.188
522,23.188
523,22.145
524,21.355
525,20.833
526,20.145
527,19.246
528,18.652
529,18.036
530,17.558
531,17.145
532,16.638
533,16.188
534,15.725
535,15.304
536,15.058
537,14.746
538,14.428
539,14.087
540,13.942
541,13.493
542,13.188
543,13.007
544,13.051
545,12.739
546,12.522
547,12.428
548,12.275
549,12.246
550,12.087
551,11.826
552,11.703
553,11.616
554,11.420
555,11.558
556,11.449
557,11.254
558,11.225
559,11.101
560,11.174
561,11.116
562,10.986
563,11.022
564,10.891
565,10.891
566,10.971
567,10.928
568,10.797
569,10.848
570,10.710
571,10.819
572,10.804
573,10.855
574,10.826
575,10.812
576,10.949
577,11.051
578,11.000
579,11.101
580,11.152
581,11.225
582,11.370
583,11.551
584,11.297
585,11.645
586,11.732
587,11.710
588,11.993
589,11.986
590,12.246
591,12.406
592,12.551
593,12.623
594,12.659
595,12.841
596,13.377
597,13.420
598,13.500
599,13.913
600,14.210
601,14.507
602,14.659
603,15.094
604,15.348
605,15.688
606,15.957
607,16.333
608,16.891
609,17.232
610,17.804
611,18.167
612,18.884
613,19.283
614,20.065
615,20.399
616,21.239
617,21.942
618,22.667
619,23.348
620,24.449
621,25.167
622,26.297
623,27.174
624,28.087
625,29.652
626,30.435
627,31.855
628,33.130
629,34.478
630,35.804
631,37.471
632,39.268
633,40.826
634,42.377
635,43.986
636,45.812
637,47.471
638,49.377
639,50.913
640,52.761
641,54.362
642,55.609
643,56.536
644,58.159
645,58.681
646,59.993
647,60.507
648,60.775
649,61.029
650,61.355
651,60.920
652,60.775
653,60.507
654,59.783
655,58.928
656,57.812
657,56.862
658,55.507
659,54.413
660,52.913
661,51.674
662,50.471
663,49.116
664,48.326
665,47.217
666,46.558
667,45.493
668,45.275
669,44.623
670,44.464
671,44.196
672,44.246
673,44.826
674,45.188
675,45.775
676,45.986
677,47.014
678,47.935
679,48.558
680,49.449
681,50.188
682,50.899
683,51.957
684,53.181
685,54.594
686,55.543
687,56.159
688,57.094
689,57.493
690,58.681
691,59.478
692,60.246
693,60.261
694,60.406
695,60.442
696,59.804
697,59.457
698,58.703
699,57.580
700,56.703
701,54.855
702,53.913
703,51.543
704,50.087
705,48.435
706,46.442
707,44.399
708,42.500
709,40.920
710,38.659
711,36.638
712,35.145
713,33.138
714,31.986
715,30.826
716,28.971
717,27.790
718,26.507
719,25.442
720,24.609
721,23.696
722,22.746
723,21.971
724,21.167
725,20.754
726,20.181
727,19.725
728,19.065
729,18.457
730,18.283
731,17.522
732,16.986
733,16.746
734,16.239
735,15.906
736,15.848
737,15.362
738,15.181
739,14.884
740,14.580
741,14.587
742,14.217
743,14.101
744,13.819
745,13.841
746,13.674
747,13.514
748,13.225
749,13.312
750,13.022
751,13.138
752,12.913
753,12.870
754,12.971
755,12.862
756,12.543
757,12.601
758,12.594
759,12.580
760,12.319
761,12.442
762,12.536
763,12.529
764,12.333
765,12.413
766,12.514
767,12.493
768,12.355
769,12.478
770,12.587
771,12.507
772,12.486
773,12.587
774,12.790
775,12.710
776,12.906
777,13.000
778,12.855
779,13.094
780,13.123
781,13.239
782,13.493
783,13.739
784,13.819
785,13.841
786,13.906
787,14.254
788,14.355
789,14.348
790,14.630
791,14.841
792,15.152
793,15.507
794,15.797
795,15.884
796,16.181
797,16.536
798,17.007
799,17.087
800,17.428
801,17.725
802,18.138
803,18.703
804,19.167
805,19.486
806,20.087
807,20.348
808,20.891
809,21.478
810,22.225
811,22.819
812,23.377
813,23.978
814,24.703
815,25.703
816,26.188
817,27.246
818,28.072
819,29.246
820,29.978
821,31.217
822,32.391
823,33.500
824,34.964
825,36.594
826,38.210
827,39.493
828,41.029
829,42.638
830,44.406
831,46.210
832,47.717
833,49.572
834,51.123
835,52.964
836,54.543
837,56.478
838,58.384
839,59.710
840,60.964
841,62.543
842,64.159
843,65.181
844,65.442
845,66.116
846,66.558
847,66.812
848,66.312
849,66.587
850,66.254
851,66.174
852,65.891
853,65.014
854,64.370
855,63.341
856,62.138
857,60.370
858,58.978
859,57.717
860,56.551
861,55.174
862,54.087
863,52.884
864,51.630
865,50.920
866,50.710
867,50.101
868,49.681
869,49.072
870,49.152
871,49.391
872,49.587
873,49.899
874,50.290
875,51.152
876,51.674
877,52.768
878,53.761
879,54.804
880,55.768
881,56.732
882,57.928
883,59.029
884,59.978
885,61.297
886,62.036
887,62.812
888,63.275
889,63.862
890,63.899
891,64.688
892,64.514
893,64.659
894,64.203
895,64.203
896,63.420
897,62.993
898,62.268
899,60.978
900,59.442
901,57.601
902,55.464
903,53.348
904,51.500
905,49.232
906,47.457
907,44.819
908,42.652
909,40.406
910,38.399
911,36.674
912,34.739
913,33.138
914,31.645
915,30.362
916,28.652
917,27.609
918,26.449
919,25.196
920,24.138
921,23.341
922,22.529
923,21.580
924,20.862
925,20.348
926,19.659
927,19.014
928,18.370
929,17.841
930,17.384
931,16.964
932,16.551
933,16.138
934,15.681
935,15.391
936,15.130
937,14.870
938,14.659
939,14.449
940,14.181
941,14.072
942,13.623
943,13.703
944,13.413
945,13.341
946,13.217
947,13.094
948,13.130
949,12.732
950,12.862
951,12.536
952,12.732
953,12.514
954,12.449
955,12.413
956,12.290
957,12.428
958,12.355
959,12.384
960,12.283
961,12.210
962,12.319
963,12.355
964,12.254
965,12.355
966,12.362
967,12.246
968,12.464
969,12.638
970,12.355
971,12.572
972,12.609
973,12.623
974,12.884
975,12.906
976,12.928
977,13.072
978,13.268
979,13.384
980,13.464
981,13.652
982,13.754
983,13.819
984,14.123
985,14.326
986,14.522
987,14.688
988,14.964
989,15.268
990,15.304
991,15.768
992,15.855
993,16.239
994,16.449
995,16.659
996,17.246
997,17.645
998,18.014
999,18.181
1000,18.746
1001,19.087
1002,19.558
1003,20.210
1004,20.543
1005,20.964
1006,21.580
1007,22.232
1008,22.870
1009,23.630
1010,24.145
1011,24.696
1012,25.609
1013,26.486
1014,27.058
1015,28.290
1016,28.870
1017,30.051
1018,31.087
1019,31.971
1020,33.645
1021,34.493
1022,35.949
1023,37.188
1024,38.928
1025,40.486
1026,42.203
1027,43.804
1028,45.413
1029,47.261
1030,49.333
1031,51.181
1032,53.413
1033,55.130
1034,57.304
1035,59.109
1036,61.341
1037,63.370
1038,65.058
1039,66.580
1040,67.362
1041,68.710
1042,69.275
1043,69.754
1044,70.319
1045,70.667
1046,71.029
1047,71.399
1048,71.514
1049,71.623
1050,71.297
1051,71.239
1052,71.080
1053,70.761
1054,70.478
1055,69.848
1056,69.268
1057,68.261
1058,67.254
1059,66.565
1060,65.275
1061,63.920
1062,62.203
1063,61.391
1064,59.870
1065,58.935
1066,57.703
1067,57.152
1068,56.971
1069,56.928
1070,56.464
1071,56.413
1072,56.761
1073,57.261
1074,57.341
1075,58.029
1076,59.283
1077,59.862
1078,60.891
1079,61.833
1080,62.609
1081,64.043
1082,64.616
1083,66.138
1084,66.783
1085,67.087
1086,67.906
1087,68.464
1088,68.739
1089,69.203
1090,69.659
1091,69.768
1092,70.239
1093,70.268
1094,70.130
1095,69.884
1096,69.725
1097,69.370
1098,68.913
1099,68.319
1100,67.797
1101,66.623
1102,65.457
1103,64.014
1104,61.717
1105,59.638
1106,57.087
1107,54.239
1108,51.826
1109,49.464
1110,46.913
1111,44.522
1112,42.326
1113,40.246
1114,38.109
1115,36.384
1116,34.652
1117,33.014
1118,31.797
1119,30.435
1120,28.891
1121,27.797
1122,26.587
1123,25.572
1124,24.855
1125,24.000
1126,23.225
1127,22.232
1128,21.529
1129,20.848
1130,20.065
1131,19.717
1132,19.065
1133,18.725
1134,18.138
1135,17.710
1136,17.341
1137,17.051
1138,16.696
1139,16.290
1140,16.036
1141,15.906
1142,15.587
1143,15.290
1144,15.130
1145,14.768
1146,14.841
1147,14.471
1148,14.435
1149,14.196
1150,14.326
1151,14.014
1152,13.841
1153,13.790
1154,13.899
1155,13.775
1156,13.667
1157,13.493
1158,13.507
1159,13.529
1160,13.500
1161,13.420
1162,13.667
1163,13.406
1164,13.449
1165,13.449
1166,13.348
1167,13.471
1168,13.616
1169,13.587
1170,13.478
1171,13.681
1172,13.746
1173,13.848
1174,13.819
1175,14.065
1176,14.087
1177,14.275
1178,14.283
1179,14.428
1180,14.551
1181,14.667
1182,14.935
1183,15.029
1184,15.399
1185,15.261
1186,15.406
1187,15.681
1188,15.949
1189,16.217
1190,16.594
1191,16.833
1192,16.964
1193,17.449
1194,17.688
1195,18.109
1196,18.268
1197,18.746
1198,19.080
1199,19.558
1200,20.138
1201,20.601
1202,20.935
1203,21.529
1204,21.971
1205,22.558
1206,23.159
1207,23.993
1208,24.587
1209,25.370
1210,26.116
1211,26.920
1212,27.645
1213,28.341
1214,29.246
1215,30.312
1216,31.283
1217,32.739
1218,33.399
1219,34.754
1220,35.978
1221,37.290
1222,38.703
1223,40.094
1224,41.609
1225,43.239
1226,45.232
1227,46.746
1228,48.978
1229,51.029
1230,52.819
1231,55.529
1232,57.529
1233,59.957
1234,61.688
1235,64.362
1236,66.841
1237,68.478
1238,69.986
1239,71.181
1240,72.355
1241,73.384
1242,74.087
1243,74.870
1244,75.275
1245,76.152
1246,76.355
1247,76.920
1248,77.174
1249,77.659
1250,77.870
1251,78.181
1252,78.072
1253,77.971
1254,77.826
1255,77.529
1256,77.283
1257,76.906
1258,76.283
1259,76.036
1260,75.391
1261,74.739
1262,74.486
1263,73.616
1264,72.739
1265,72.174
1266,71.370
1267,70.420
1268,69.370
1269,69.181
1270,68.848
1271,68.341
1272,68.341
1273,67.790
1274,67.906
1275,68.196
1276,68.370
1277,69.007
1278,69.529
1279,69.790
1280,70.428
1281,71.304
1282,72.123
1283,72.536
1284,73.196
1285,73.580
1286,74.000
1287,74.652
1288,74.906
1289,75.449
1290,75.819
1291,76.210
1292,76.384
1293,76.797
1294,76.797
1295,76.754
1296,76.928
1297,76.935
1298,76.486
1299,76.674
1300,76.348
1301,75.833
1302,75.543
1303,74.783
1304,74.210
1305,73.239
1306,72.326
1307,71.377
1308,69.964
1309,68.565
1310,66.623
1311,64.761
1312,61.514
1313,58.623
1314,55.855
1315,53.094
1316,50.667
1317,48.094
1318,46.072
1319,43.435
1320,41.949
1321,39.957
1322,38.457
1323,36.884
1324,35.442
1325,34.000
1326,32.746
1327,31.558
1328,30.551
1329,29.652
1330,28.587
1331,27.630
1332,26.848
1333,25.964
1334,25.232
1335,24.246
1336,23.768
1337,23.188
1338,22.558
1339,22.138
1340,21.522
1341,20.942
1342,20.754
1343,20.290
1344,19.899
1345,19.696
1346,19.203
1347,18.971
1348,18.587
1349,18.529
1350,18.101
1351,18.116
1352,17.790
1353,17.587
1354,17.362
1355,17.348
1356,17.101
1357,16.928
1358,17.058
1359,16.775
1360,16.601
1361,16.565
1362,16.616
1363,16.413
1364,16.391
1365,16.333
1366,16.362
1367,16.210
1368,16.232
1369,16.370
1370,16.399
1371,16.391
1372,16.232
1373,16.362
1374,16.304
1375,16.326
1376,16.449
1377,16.428
1378,16.580
1379,16.493
1380,16.652
1381,16.891
1382,17.101
1383,17.145
1384,17.435
1385,17.558
1386,17.848
1387,17.797
1388,17.949
1389,18.449
1390,18.594
1391,18.739
1392,19.188
1393,19.297
1394,19.529
1395,20.094
1396,20.188
1397,20.761
1398,20.949
1399,21.601
1400,21.855
1401,22.486
1402,22.638
1403,23.522
1404,23.913
1405,24.514
1406,24.935
1407,25.543
1408,26.261
1409,26.899
1410,27.725
1411,28.362
1412,29.355
1413,30.145
1414,31.123
1415,32.000
1416,32.623
1417,33.949
1418,35.355
1419,36.152
1420,37.565
1421,38.986
1422,40.500
1423,41.855
1424,43.167
1425,44.928
1426,46.551
1427,48.377
1428,49.949
1429,52.283
1430,54.261
1431,56.493
1432,58.543
1433,61.058
1434,63.746
1435,66.254
1436,69.188
1437,71.551
1438,73.319
1439,75.123
1440,76.304
1441,77.036
1442,78.630
1443,79.217
1444,80.239
1445,81.116
1446,81.500
1447,82.239
1448,83.007
1449,83.348
1450,83.739
1451,84.529
1452,85.000
1453,85.000
1454,85.072
1455,85.370
1456,85.486
1457,85.290
1458,85.471
1459,85.348
1460,84.949
1461,84.725
1462,84.638
1463,84.326
1464,84.036
1465,83.558
1466,83.029
1467,82.674
1468,82.210
1469,81.761
1470,81.138
1471,80.319
1472,80.072
1473,79.623
1474,79.391
1475,79.007
1476,78.739
1477,78.536
1478,78.877
1479,78.551
1480,79.051
1481,79.000
1482,79.225
1483,79.543
1484,79.659
1485,79.942
1486,80.225
1487,80.935
1488,81.210
1489,81.341
1490,81.797
1491,82.138
1492,82.420
1493,82.783
1494,82.928
1495,83.225
1496,83.529
1497,83.819
1498,83.855
1499,83.913
1500,83.884
1501,84.043
1502,83.906
1503,83.783
1504,83.688
1505,83.377
1506,82.949
1507,82.514
1508,82.304
1509,81.601
1510,81.036
1511,80.464
1512,79.413
1513,78.543
1514,77.507
1515,76.341
1516,74.986
1517,73.688
1518,72.261
1519,70.449
1520,68.645
1521,66.522
1522,64.094
1523,61.094
1524,58.341
1525,56.101
1526,53.529
1527,51.275
1528,48.993
1529,47.435
1530,45.812
1531,44.138
1532,42.435
1533,41.065
1534,39.507
1535,38.312
1536,37.065
1537,35.986
1538,34.507
1539,33.717
1540,33.217
1541,32.167
1542,31.283
1543,30.609
1544,29.522
1545,28.841
1546,28.391
1547,27.565
1548,27.051
1549,26.775
1550,26.457
1551,26.051
1552,25.457
1553,25.130
1554,24.638
1555,24.203
1556,23.862
1557,23.514
1558,23.362
1559,22.928
1560,22.638
1561,22.551
1562,22.536
1563,22.043
1564,21.877
1565,21.710
1566,21.471
1567,21.319
1568,21.130
1569,21.225
1570,21.203
1571,20.862
1572,20.913
1573,20.761
1574,20.580
1575,20.696
1576,20.783
1577,20.587
1578,20.558
1579,20.587
1580,20.464
1581,20.493
1582,20.514
1583,20.710
1584,20.819
1585,20.826
1586,20.833
1587,20.899
1588,21.051
1589,21.196
1590,21.536
1591,21.529
1592,21.674
1593,21.819
1594,21.783
1595,22.167
1596,22.348
1597,22.674
1598,22.949
1599,23.174
1600,23.565
1601,23.920
1602,24.101
1603,24.681
1604,25.333
1605,25.558
1606,26.014
1607,26.420
1608,27.123
1609,27.529
1610,28.138
1611,28.928
1612,29.406
1613,30.014
1614,30.783
1615,31.855
1616,32.377
1617,32.884
1618,34.007
1619,35.022
1620,35.913
1621,36.855
1622,38.181
1623,39.370
1624,40.355
1625,41.268
1626,42.746
1627,44.486
1628,45.964
1629,47.638
1630,48.993
1631,50.645
1632,52.500
1633,54.486
1634,57.319
1635,59.123
1636,61.297
1637,63.812
1638,66.058
1639,68.696
1640,71.348
1641,73.587
1642,75.413
1643,76.681
1644,77.790
1645,79.101
1646,79.609
1647,80.703
1648,81.529
1649,82.094
1650,83.065
1651,83.761
1652,84.536
1653,85.370
1654,85.797
1655,86.377
1656,86.935
1657,87.145
1658,87.928
1659,88.022
1660,88.399
1661,88.391
1662,88.572
1663,88.616
1664,88.391
1665,88.543
1666,88.275
1667,88.109
1668,87.884
1669,87.486
1670,87.384
1671,86.971
1672,86.464
1673,86.000
1674,85.667
1675,85.217
1676,84.993
1677,84.768
1678,84.326
1679,84.029
1680,83.703
1681,83.087
1682,82.616
1683,82.681
1684,82.587
1685,82.623
1686,82.754
1687,82.906
1688,83.087
1689,82.862
1690,82.978
1691,83.275
1692,83.572
1693,84.341
1694,84.500
1695,84.442
1696,84.928
1697,85.384
1698,85.428
1699,86.145
1700,86.254
1701,86.319
1702,86.696
1703,86.949
1704,87.014
1705,87.167
1706,87.051
1707,87.290
1708,87.254
1709,86.877
1710,87.000
1711,86.891
1712,86.833
1713,86.348
1714,85.906
1715,85.543
1716,85.043
1717,84.348
1718,83.993
1719,83.188
1720,82.326
1721,81.812
1722,80.739
1723,79.638
1724,78.594
1725,77.594
1726,76.167
1727,75.159
1728,73.906
1729,72.355
1730,70.623
1731,68.746
1732,67.167
1733,64.906
1734,62.225
1735,59.739
1736,57.341
1737,55.500
1738,53.942
1739,51.855
1740,50.051
1741,48.254
1742,46.775
1743,45.558
1744,43.978
1745,42.601
1746,41.355
1747,40.261
1748,39.022
1749,38.087
1750,37.109
1751,36.275
1752,35.630
1753,34.732
1754,34.109
1755,33.435
1756,32.681
1757,32.341
1758,31.529
1759,31.196
1760,30.746
1761,30.007
1762,29.674
1763,29.225
1764,29.007
1765,28.543
1766,28.036
1767,28.029
1768,27.645
1769,27.493
1770,27.203
1771,27.000
1772,26.732
1773,26.449
1774,26.254
1775,25.913
1776,25.746
1777,25.717
1778,25.529
1779,25.377
1780,25.029
1781,24.935
1782,25.007
1783,24.920
1784,24.754
1785,24.543
1786,24.732
1787,24.551
1788,24.645
1789,24.536
1790,24.696
1791,24.870
1792,24.710
1793,24.768
1794,24.942
1795,24.978
1796,25.283
1797,25.319
1798,25.486
1799,25.638
1800,25.928
1801,26.101
1802,26.123
1803,26.623
1804,26.841
1805,27.145
1806,27.138
1807,27.565
1808,27.928
1809,28.341
1810,28.804
1811,29.065
1812,29.457
1813,29.913
1814,30.319
1815,30.862
1816,31.543
1817,32.167
1818,32.449
1819,33.341
1820,33.688
1821,34.667
1822,35.326
1823,36.246
1824,37.188
1825,37.812
1826,38.804
1827,39.746
1828,40.587
1829,42.007
1830,42.935
1831,44.283
1832,45.362
1833,46.870
1834,48.130
1835,49.558
1836,51.268
1837,52.710
1838,54.232
1839,56.254
1840,58.058
1841,60.217
1842,62.058
1843,64.348
1844,66.935
1845,69.036
1846,72.065
1847,74.167
1848,75.855
1849,77.507
1850,78.558
1851,80.080
1852,81.246
1853,82.355
1854,83.029
1855,84.210
1856,84.725
1857,85.696
1858,86.558
1859,87.254
1860,87.761
1861,88.094
1862,88.681
1863,89.283
1864,89.746
1865,90.094
1866,90.493
1867,90.659
1868,91.210
1869,91.594
1870,91.638
1871,91.587
1872,91.667
1873,91.674
1874,91.478
1875,91.355
1876,91.232
1877,91.101
1878,90.826
1879,90.681
1880,90.203
1881,89.616
1882,89.688
1883,88.920
1884,88.739
1885,88.261
1886,88.101
1887,87.493
1888,87.101
1889,86.674
1890,86.652
1891,86.043
1892,86.072
1893,86.058
1894,86.080
1895,85.899
1896,85.978
1897,86.167
1898,86.188
1899,86.420
1900,86.377
1901,86.986
1902,86.978
1903,87.341
1904,87.413
1905,87.754
1906,88.080
1907,88.688
1908,88.841
1909,88.920
1910,89.130
1911,89.341
1912,89.638
1913,89.819
1914,89.797
1915,89.928
1916,89.935
1917,89.891
1918,89.920
1919,89.725
1920,89.819
1921,89.732
1922,89.297
1923,88.906
1924,88.659
1925,88.065
1926,87.935
1927,87.094
1928,86.225
1929,85.964
1930,85.014
1931,84.232
1932,83.522
1933,82.486
1934,81.428
1935,80.565
1936,79.196
1937,78.109
1938,76.754
1939,75.797
1940,74.297
1941,73.254
1942,72.080
1943,70.326
1944,68.710
1945,66.891
1946,64.058
1947,61.906
1948,59.717
1949,58.167
1950,56.399
1951,53.978
1952,53.058
1953,51.051
1954,50.014
1955,48.819
1956,47.072
1957,45.717
1958,44.420
1959,43.333
1960,42.514
1961,41.370
1962,40.551
1963,39.413
1964,38.783
1965,38.225
1966,37.457
1967,36.681
1968,36.087
1969,35.572
1970,34.971
1971,34.203
1972,33.942
1973,33.464
1974,33.043
1975,32.841
1976,32.304
1977,31.797
1978,31.688
1979,31.246
1980,30.891
1981,30.783
1982,30.312
1983,29.971
1984,29.710
1985,29.543
1986,29.587
1987,29.101
1988,29.326
1989,28.797
1990,28.804
1991,28.609
1992,28.558
1993,28.500
1994,28.406
1995,28.594
1996,28.268
1997,28.123
1998,28.399
1999,28.159
2000,28.239
2001,28.500
2002,28.493
2003,28.457
2004,28.536
2005,28.783
2006,28.891
2007,28.964
2008,29.145
2009,29.326
2010,29.246
2011,29.696
2012,29.775
2013,30.101
2014,30.616
2015,31.036
2016,31.036
2017,31.384
2018,31.841
2019,32.036
2020,32.572
2021,32.855
2022,33.384
2023,33.812
2024,34.348
2025,35.051
2026,35.203
2027,35.768
2028,36.471
2029,37.290
2030,38.000
2031,38.478
2032,39.283
2033,40.565
2034,41.217
2035,42.000
2036,42.659
2037,43.696
2038,45.014
2039,45.848
2040,47.232
2041,48.051
2042,49.275
2043,51.007
2044,52.348
2045,53.957
2046,55.420
2047,56.942
2048,58.558
2049,60.333
2050,62.630
2051,64.768
2052,67.138
2053,69.609
2054,71.355
2055,73.435
2056,75.167
2057,76.732
2058,78.283
2059,79.435
2060,80.703
2061,81.906
2062,82.899
2063,83.457
2064,84.558
2065,85.355
2066,86.130
2067,87.051
2068,87.659
2069,88.384
2070,89.051
2071,89.717
2072,90.246
2073,90.572
2074,91.116
2075,91.710
2076,92.087
2077,92.290
2078,92.717
2079,92.957
2080,93.109
2081,93.196
2082,93.348
2083,93.464
2084,93.645
2085,93.587
2086,93.478
2087,93.007
2088,93.051
2089,92.928
2090,92.746
2091,92.268
2092,92.254
2093,91.565
2094,91.109
2095,90.768
2096,90.355
2097,90.058
2098,89.246
2099,89.022
2100,88.688
2101,88.261
2102,88.043
2103,87.609
2104,87.601
2105,87.362
2106,87.246
2107,87.290
2108,87.362
2109,87.348
2110,87.362
2111,87.761
2112,87.703
2113,88.014
2114,88.268
2115,88.565
2116,88.790
2117,88.971
2118,89.087
2119,89.616
2120,89.812
2121,89.913
2122,90.261
2123,90.572
2124,90.826
2125,90.848
2126,91.268
2127,91.188
2128,91.333
2129,91.290
2130,91.217
2131,91.203
2132,90.993
2133,91.022
2134,90.674
2135,90.290
2136,89.993
2137,89.761
