Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,2e-05
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-1.664e-04,0.000490625
-1.662e-04,0.000290625
-1.661e-04,0.00028125
-1.659e-04,0.00030625
-1.658e-04,0.00033125
-1.656e-04,0.000265625
-1.654e-04,0.000215625
-1.653e-04,0.000284375
-1.651e-04,0.000228125
-1.650e-04,0.00035
-1.648e-04,0.00026875
-1.646e-04,0.00046875
-1.645e-04,0.000328125
-1.643e-04,0.000328125
-1.642e-04,0.000290625
-1.640e-04,0.000209375
-1.638e-04,0.000265625
-1.637e-04,0.00046875
-1.635e-04,0.000246875
-1.634e-04,0.00044375
-1.632e-04,0.000290625
-1.630e-04,0.0001875
-1.629e-04,0.000290625
-1.627e-04,0.00029375
-1.626e-04,0.000125
-1.624e-04,9.375e-05
-1.622e-04,0.00011875
-1.621e-04,9.375e-05
-1.619e-04,0.000265625
-1.618e-04,0.00031875
-1.616e-04,0.00035
-1.614e-04,0.00045625
-1.613e-04,0.000428125
-1.611e-04,0.000346875
-1.610e-04,0.000190625
-1.608e-04,0.000425
-1.606e-04,0.00026875
-1.605e-04,0.0003375
-1.603e-04,0.0003125
-1.602e-04,0.000396875
-1.600e-04,0.000140625
-1.598e-04,0.00040625
-1.597e-04,0.000325
-1.595e-04,0.00035625
-1.594e-04,0.000353125
-1.592e-04,0.000271875
-1.590e-04,0.000190625
-1.589e-04,0.0002125
-1.587e-04,0.00024375
-1.586e-04,0.000421875
-1.584e-04,0.000209375
-1.582e-04,0.00051875
-1.581e-04,0.0004875
-1.579e-04,0.000315625
-1.578e-04,0.0002625
-1.576e-04,0.0003
-1.574e-04,4.0625e-05
-1.573e-04,9.375e-05
-1.571e-04,7.1875e-05
-1.570e-04,0.000284375
-1.568e-04,0.00031875
-1.566e-04,0.000296875
-1.565e-04,0.000446875
-1.563e-04,0.000303125
-1.562e-04,0.000321875
-1.560e-04,0.000390625
-1.558e-04,0.00023125
-1.557e-04,0.0002375
-1.555e-04,0.0003625
-1.554e-04,0.000203125
-1.552e-04,0.000425
-1.550e-04,0.00029375
-1.549e-04,0.0002125
-1.547e-04,0.000246875
-1.546e-04,0.000325
-1.544e-04,0.00033125
-1.542e-04,0.0001375
-1.541e-04,0.000125
-1.539e-04,9.375e-05
-1.538e-04,0.000303125
-1.536e-04,4.375e-05
-1.534e-04,0.00026875
-1.533e-04,0.0002375
-1.531e-04,0.000409375
-1.530e-04,0.00038125
-1.528e-04,0.000440625
-1.526e-04,0.000384375
-1.525e-04,0.00024375
-1.523e-04,-0.000384375
-1.522e-04,0.000284375
-1.520e-04,0.00033125
-1.518e-04,0.00011875
-1.517e-04,-0.000675
-1.515e-04,-0.00114062
-1.514e-04,-0.00145625
-1.512e-04,-0.00179687
-1.510e-04,0.024475
-1.509e-04,0.0699875
-1.507e-04,0.0808
-1.506e-04,0.0808
-1.504e-04,0.0808
-1.502e-04,0.0808
-1.501e-04,0.0808
-1.499e-04,0.0808
-1.498e-04,0.0808
-1.496e-04,0.0808
-1.494e-04,0.0808
-1.493e-04,0.0808
-1.491e-04,0.0808
-1.490e-04,0.0714281
-1.488e-04,0.0463719
-1.486e-04,0.0308531
-1.485e-04,0.025925
-1.483e-04,0.0279844
-1.482e-04,0.0323594
-1.480e-04,0.0363562
-1.478e-04,0.0385312
-1.477e-04,0.0383969
-1.475e-04,0.0370719
-1.474e-04,0.0351594
-1.472e-04,0.0334156
-1.470e-04,0.0320187
-1.469e-04,0.0312469
-1.467e-04,0.0309125
-1.466e-04,0.0308
-1.464e-04,0.0306969
-1.462e-04,0.0308969
-1.461e-04,0.0310125
-1.459e-04,0.0309344
-1.458e-04,0.0312156
-1.456e-04,0.0312312
-1.454e-04,0.0312812
-1.453e-04,0.0313625
-1.451e-04,0.0313781
-1.450e-04,0.0314531
-1.448e-04,0.0316469
-1.446e-04,0.0316937
-1.445e-04,0.0316531
-1.443e-04,0.0318562
-1.442e-04,0.0319094
-1.440e-04,0.0318906
-1.438e-04,0.0319656
-1.437e-04,0.0319031
-1.435e-04,0.032125
-1.434e-04,0.0321
-1.432e-04,0.0321375
-1.430e-04,0.0321469
-1.429e-04,0.0320187
-1.427e-04,0.0321719
-1.426e-04,0.0320437
-1.424e-04,0.0320844
-1.422e-04,0.0320031
-1.421e-04,0.0320656
-1.419e-04,0.0320812
-1.418e-04,0.0319594
-1.416e-04,0.0319625
-1.414e-04,0.0318531
-1.413e-04,0.0317281
-1.411e-04,0.031825
-1.410e-04,0.0317156
-1.408e-04,0.031625
-1.406e-04,0.0315187
-1.405e-04,0.031475
-1.403e-04,0.0315375
-1.402e-04,0.0314875
-1.400e-04,0.0313781
-1.398e-04,0.0314094
-1.397e-04,0.0313687
-1.395e-04,0.0314
-1.394e-04,0.0313281
-1.392e-04,0.0314094
-1.390e-04,0.0313937
-1.389e-04,0.0314219
-1.387e-04,0.0314594
-1.386e-04,0.0315719
-1.384e-04,0.0316781
-1.382e-04,0.0317687
-1.381e-04,0.0317812
-1.379e-04,0.0318062
-1.378e-04,0.0317687
-1.376e-04,0.03205
-1.374e-04,0.0320969
-1.373e-04,0.0321562
-1.371e-04,0.0321812
-1.370e-04,0.03215
-1.368e-04,0.0324344
-1.366e-04,0.0323469
-1.365e-04,0.0324219
-1.363e-04,0.0324687
-1.362e-04,0.0323719
-1.360e-04,0.0324656
-1.358e-04,0.032575
-1.357e-04,0.0325719
-1.355e-04,0.0325187
-1.354e-04,0.0325812
-1.352e-04,0.0327094
-1.350e-04,0.0327562
-1.349e-04,0.0327812
-1.347e-04,0.0328437
-1.346e-04,0.0327594
-1.344e-04,0.0327125
-1.342e-04,0.0327687
-1.341e-04,0.0329187
-1.339e-04,0.0326562
-1.338e-04,0.0328062
-1.336e-04,0.0329219
-1.334e-04,0.0329281
-1.333e-04,0.0328719
-1.331e-04,0.0329562
-1.330e-04,0.0329531
-1.328e-04,0.0329375
-1.326e-04,0.0330312
-1.325e-04,0.0329656
-1.323e-04,0.0329187
-1.322e-04,0.0329156
-1.320e-04,0.0329781
-1.318e-04,0.0328281
-1.317e-04,0.0328281
-1.315e-04,0.0328469
-1.314e-04,0.0327625
-1.312e-04,0.03275
-1.310e-04,0.0327062
-1.309e-04,0.032575
-1.307e-04,0.0327594
-1.306e-04,0.0325375
-1.304e-04,0.0326031
-1.302e-04,0.0326437
-1.301e-04,0.0327031
-1.299e-04,0.0326719
-1.298e-04,0.03275
-1.296e-04,0.0325844
-1.294e-04,0.0327219
-1.293e-04,0.032625
-1.291e-04,0.0325875
-1.290e-04,0.0326156
-1.288e-04,0.0326187
-1.286e-04,0.0325625
-1.285e-04,0.03255
-1.283e-04,0.0326031
-1.282e-04,0.0325219
-1.280e-04,0.0324781
-1.278e-04,0.0323187
-1.277e-04,0.0324937
-1.275e-04,0.0324344
-1.274e-04,0.0323156
-1.272e-04,0.0323844
-1.270e-04,0.0322937
-1.269e-04,0.0323781
-1.267e-04,0.0322969
-1.266e-04,0.0322687
-1.264e-04,0.0322844
-1.262e-04,0.0322344
-1.261e-04,0.0320469
-1.259e-04,0.0319906
-1.258e-04,0.0319469
-1.256e-04,0.0320531
-1.254e-04,0.0320781
-1.253e-04,0.0319562
-1.251e-04,0.0318625
-1.250e-04,0.03195
-1.248e-04,0.0319687
-1.246e-04,0.0318406
-1.245e-04,0.0318281
-1.243e-04,0.0314969
-1.242e-04,0.0316469
-1.240e-04,0.0317062
-1.238e-04,0.0315937
-1.237e-04,0.0315781
-1.235e-04,0.0314375
-1.234e-04,0.0314812
-1.232e-04,0.0315312
-1.230e-04,0.0315562
-1.229e-04,0.0314875
-1.227e-04,0.03145
-1.226e-04,0.03135
-1.224e-04,0.031375
-1.222e-04,0.0314406
-1.221e-04,0.0311719
-1.219e-04,0.0312
-1.218e-04,0.031225
-1.216e-04,0.0313187
-1.214e-04,0.0311437
-1.213e-04,0.0312312
-1.211e-04,0.0312312
-1.210e-04,0.0310656
-1.208e-04,0.0311031
-1.206e-04,0.03105
-1.205e-04,0.0310687
-1.203e-04,0.0311625
-1.202e-04,0.0308719
-1.200e-04,0.0309594
-1.198e-04,0.0309094
-1.197e-04,0.0308875
-1.195e-04,0.0308875
-1.194e-04,0.0308062
-1.192e-04,0.0309031
-1.190e-04,0.030725
-1.189e-04,0.0308156
-1.187e-04,0.0307031
-1.186e-04,0.030575
-1.184e-04,0.0306625
-1.182e-04,0.0307812
-1.181e-04,0.0307812
-1.179e-04,0.0306781
-1.178e-04,0.0304656
-1.176e-04,0.0304031
-1.174e-04,0.0303781
-1.173e-04,0.0303125
-1.171e-04,0.0305031
-1.170e-04,0.0302437
-1.168e-04,0.030225
-1.166e-04,0.0303219
-1.165e-04,0.0302469
-1.163e-04,0.0301531
-1.162e-04,0.0302719
-1.160e-04,0.0302687
-1.158e-04,0.0302406
-1.157e-04,0.0300437
-1.155e-04,0.0299969
-1.154e-04,0.0301406
-1.152e-04,0.0300187
-1.150e-04,0.0301469
-1.149e-04,0.030325
-1.147e-04,0.0302
-1.146e-04,0.0301375
-1.144e-04,0.0302031
-1.142e-04,0.0302594
-1.141e-04,0.03015
-1.139e-04,0.0301406
-1.138e-04,0.0302312
-1.136e-04,0.0302562
-1.134e-04,0.0302187
-1.133e-04,0.0302562
-1.131e-04,0.030275
-1.130e-04,0.0301156
-1.128e-04,0.0302562
-1.126e-04,0.030125
-1.125e-04,0.0301
-1.123e-04,0.0303344
-1.122e-04,0.0300594
-1.120e-04,0.0300969
-1.118e-04,0.0300812
-1.117e-04,0.0301156
-1.115e-04,0.0303219
-1.114e-04,0.0301875
-1.112e-04,0.030225
-1.110e-04,0.0301656
-1.109e-04,0.0302187
-1.107e-04,0.0303
