Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,2e-05
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-1.664e-04,0.000396875
-1.662e-04,0.000346875
-1.661e-04,0.00025
-1.659e-04,0.000309375
-1.658e-04,0.000421875
-1.656e-04,0.0003875
-1.654e-04,0.00025
-1.653e-04,0.00029375
-1.651e-04,0.0004
-1.650e-04,0.000353125
-1.648e-04,0.00036875
-1.646e-04,0.00036875
-1.645e-04,0.00035625
-1.643e-04,0.00045
-1.642e-04,0.000584375
-1.640e-04,0.000328125
-1.638e-04,0.000365625
-1.637e-04,0.00040625
-1.635e-04,0.000375
-1.634e-04,0.000371875
-1.632e-04,0.000528125
-1.630e-04,0.00030625
-1.629e-04,0.00011875
-1.627e-04,0.000375
-1.626e-04,0.00053125
-1.624e-04,0.000396875
-1.622e-04,0.0003
-1.621e-04,8.75e-05
-1.619e-04,7.8125e-05
-1.618e-04,0.000140625
-1.616e-04,0.00026875
-1.614e-04,0.000325
-1.613e-04,0.000471875
-1.611e-04,0.00034375
-1.610e-04,0.000553125
-1.608e-04,0.000328125
-1.606e-04,0.0003
-1.605e-04,0.000334375
-1.603e-04,0.0002125
-1.602e-04,0.000375
-1.600e-04,0.000325
-1.598e-04,0.00038125
-1.597e-04,0.000365625
-1.595e-04,0.000434375
-1.594e-04,0.000465625
-1.592e-04,0.000265625
-1.590e-04,0.000365625
-1.589e-04,0.0002875
-1.587e-04,0.000271875
-1.586e-04,0.000378125
-1.584e-04,0.00035
-1.582e-04,0.000328125
-1.581e-04,0.000334375
-1.579e-04,0.000375
-1.578e-04,0.00040625
-1.576e-04,0.000546875
-1.574e-04,0.000490625
-1.573e-04,0.00038125
-1.571e-04,0.000265625
-1.570e-04,0.00033125
-1.568e-04,3.4375e-05
-1.566e-04,0.000359375
-1.565e-04,0.00029375
-1.563e-04,0.0001875
-1.562e-04,0.0002875
-1.560e-04,0.000446875
-1.558e-04,0.00046875
-1.557e-04,0.0005
-1.555e-04,0.00019375
-1.554e-04,0.000375
-1.552e-04,0.000346875
-1.550e-04,0.000321875
-1.549e-04,0.00029375
-1.547e-04,0.00025
-1.546e-04,0.00016875
-1.544e-04,0.0003625
-1.542e-04,0.000384375
-1.541e-04,0.00035
-1.539e-04,0.000346875
-1.538e-04,0.000284375
-1.536e-04,0.000271875
-1.534e-04,0.000309375
-1.533e-04,0.000378125
-1.531e-04,0.00026875
-1.530e-04,0.00045
-1.528e-04,0.000275
-1.526e-04,0.0002375
-1.525e-04,0.00033125
-1.523e-04,0.00034375
-1.522e-04,0.000403125
-1.520e-04,0.000215625
-1.518e-04,6.25e-06
-1.517e-04,0.000178125
-1.515e-04,0.00025
-1.514e-04,-6.875e-05
-1.512e-04,-0.000703125
-1.510e-04,-0.00098125
-1.509e-04,-0.00225312
-1.507e-04,0.00825
-1.506e-04,0.0571687
-1.504e-04,0.0807781
-1.502e-04,0.0808
-1.501e-04,0.0808
-1.499e-04,0.0808
-1.498e-04,0.0808
-1.496e-04,0.0808
-1.494e-04,0.0808
-1.493e-04,0.0808
-1.491e-04,0.0808469
-1.490e-04,0.0808
-1.488e-04,0.0808
-1.486e-04,0.0808
-1.485e-04,0.0808
-1.483e-04,0.0750469
-1.482e-04,0.0527469
-1.480e-04,0.0390625
-1.478e-04,0.0353094
-1.477e-04,0.0372937
-1.475e-04,0.0408875
-1.474e-04,0.0438656
-1.472e-04,0.045125
-1.470e-04,0.0451125
-1.469e-04,0.0441375
-1.467e-04,0.0428687
-1.466e-04,0.0420437
-1.464e-04,0.04155
-1.462e-04,0.0417781
-1.461e-04,0.0419562
-1.459e-04,0.042425
-1.458e-04,0.0430312
-1.456e-04,0.0434281
-1.454e-04,0.0438312
-1.453e-04,0.0437844
-1.451e-04,0.0439
-1.450e-04,0.0440219
-1.448e-04,0.0441969
-1.446e-04,0.0441312
-1.445e-04,0.0441562
-1.443e-04,0.0443719
-1.442e-04,0.044375
-1.440e-04,0.0441937
-1.438e-04,0.0442031
-1.437e-04,0.0442844
-1.435e-04,0.0441687
-1.434e-04,0.0440094
-1.432e-04,0.0438281
-1.430e-04,0.0436781
-1.429e-04,0.0435312
-1.427e-04,0.0434375
-1.426e-04,0.0432469
-1.424e-04,0.0431344
-1.422e-04,0.0430344
-1.421e-04,0.0430625
-1.419e-04,0.0429687
-1.418e-04,0.0429625
-1.416e-04,0.0431312
-1.414e-04,0.0430375
-1.413e-04,0.0431656
-1.411e-04,0.0432
-1.410e-04,0.0433406
-1.408e-04,0.0434156
-1.406e-04,0.0437812
-1.405e-04,0.0440312
-1.403e-04,0.0439562
-1.402e-04,0.0441656
-1.400e-04,0.0444156
-1.398e-04,0.0445531
-1.397e-04,0.0446937
-1.395e-04,0.044875
-1.394e-04,0.045075
-1.392e-04,0.045125
-1.390e-04,0.0454281
-1.389e-04,0.0453969
-1.387e-04,0.0455375
-1.386e-04,0.0454781
-1.384e-04,0.045675
-1.382e-04,0.0457594
-1.381e-04,0.0458781
-1.379e-04,0.0459344
-1.378e-04,0.0461125
-1.376e-04,0.0460656
-1.374e-04,0.0460531
-1.373e-04,0.0460344
-1.371e-04,0.0461875
-1.370e-04,0.0461937
-1.368e-04,0.0459812
-1.366e-04,0.0461625
-1.365e-04,0.0462
-1.363e-04,0.0460937
-1.362e-04,0.0461187
-1.360e-04,0.0459656
-1.358e-04,0.0460406
-1.357e-04,0.0458
-1.355e-04,0.0458125
-1.354e-04,0.0457156
-1.352e-04,0.0454562
-1.350e-04,0.0456969
-1.349e-04,0.0455156
-1.347e-04,0.0455437
-1.346e-04,0.0455469
-1.344e-04,0.0454656
-1.342e-04,0.0452906
-1.341e-04,0.0452656
-1.339e-04,0.0451812
-1.338e-04,0.0452375
-1.336e-04,0.0452594
-1.334e-04,0.0449375
-1.333e-04,0.0449375
-1.331e-04,0.0448437
-1.330e-04,0.0448219
-1.328e-04,0.0447281
-1.326e-04,0.044775
-1.325e-04,0.0446875
-1.323e-04,0.0446531
-1.322e-04,0.044625
-1.320e-04,0.044475
-1.318e-04,0.04455
-1.317e-04,0.0444625
-1.315e-04,0.0443875
-1.314e-04,0.044275
-1.312e-04,0.0440531
-1.310e-04,0.0441375
-1.309e-04,0.0439875
-1.307e-04,0.0437719
-1.306e-04,0.0437562
-1.304e-04,0.0435437
-1.302e-04,0.0435687
-1.301e-04,0.0435562
-1.299e-04,0.0434406
-1.298e-04,0.0433687
-1.296e-04,0.0433687
-1.294e-04,0.0435375
-1.293e-04,0.0433969
-1.291e-04,0.0433562
-1.290e-04,0.0432219
-1.288e-04,0.043125
-1.286e-04,0.04305
-1.285e-04,0.0431
-1.283e-04,0.0431594
-1.282e-04,0.0429281
-1.280e-04,0.0427844
-1.278e-04,0.0428375
-1.277e-04,0.0428
-1.275e-04,0.0425281
-1.274e-04,0.0425375
-1.272e-04,0.0424812
-1.270e-04,0.0424469
-1.269e-04,0.0422312
-1.267e-04,0.0422562
-1.266e-04,0.0422875
-1.264e-04,0.041925
-1.262e-04,0.0420812
-1.261e-04,0.041975
-1.259e-04,0.0417312
-1.258e-04,0.041875
-1.256e-04,0.04165
-1.254e-04,0.0416781
-1.253e-04,0.0415906
-1.251e-04,0.0415094
-1.250e-04,0.0413312
-1.248e-04,0.0412687
-1.246e-04,0.0410094
-1.245e-04,0.0410875
-1.243e-04,0.0409281
-1.242e-04,0.041075
-1.240e-04,0.041
-1.238e-04,0.0409562
-1.237e-04,0.0408969
-1.235e-04,0.0409
-1.234e-04,0.0408187
-1.232e-04,0.0407219
-1.230e-04,0.04055
-1.229e-04,0.0407125
-1.227e-04,0.0405406
-1.226e-04,0.0403719
-1.224e-04,0.0404844
-1.222e-04,0.0403062
-1.221e-04,0.0402719
-1.219e-04,0.0403031
-1.218e-04,0.0402937
-1.216e-04,0.0403937
-1.214e-04,0.0402187
-1.213e-04,0.0403062
-1.211e-04,0.0402
-1.210e-04,0.040325
-1.208e-04,0.0404469
-1.206e-04,0.0404125
-1.205e-04,0.0404
-1.203e-04,0.0405219
-1.202e-04,0.0405406
-1.200e-04,0.0405781
-1.198e-04,0.0405531
-1.197e-04,0.0403719
-1.195e-04,0.0405
-1.194e-04,0.0404094
-1.192e-04,0.0404437
-1.190e-04,0.0405062
-1.189e-04,0.0402969
-1.187e-04,0.0404125
-1.186e-04,0.0402937
-1.184e-04,0.0402187
-1.182e-04,0.0403437
-1.181e-04,0.0402781
-1.179e-04,0.0402187
-1.178e-04,0.0402531
-1.176e-04,0.0402312
-1.174e-04,0.0401781
-1.173e-04,0.0399344
-1.171e-04,0.0398531
-1.170e-04,0.0400219
-1.168e-04,0.039875
-1.166e-04,0.0398
-1.165e-04,0.0396906
-1.163e-04,0.0396812
-1.162e-04,0.03955
-1.160e-04,0.0395781
-1.158e-04,0.039575
-1.157e-04,0.0393187
-1.155e-04,0.0393875
-1.154e-04,0.0391562
-1.152e-04,0.0392969
-1.150e-04,0.0392312
-1.149e-04,0.0393219
-1.147e-04,0.0392375
-1.146e-04,0.0390906
-1.144e-04,0.0391969
-1.142e-04,0.0392469
-1.141e-04,0.0391312
-1.139e-04,0.0390531
-1.138e-04,0.039025
-1.136e-04,0.0393312
-1.134e-04,0.0390969
-1.133e-04,0.0390562
-1.131e-04,0.0391031
-1.130e-04,0.0390156
-1.128e-04,0.0387969
-1.126e-04,0.0386469
-1.125e-04,0.0386062
-1.123e-04,0.0387344
-1.122e-04,0.0385031
-1.120e-04,0.0385812
-1.118e-04,0.0384187
-1.117e-04,0.0384969
-1.115e-04,0.0386156
-1.114e-04,0.0385375
-1.112e-04,0.0385719
-1.110e-04,0.0386375
-1.109e-04,0.0386156
-1.107e-04,0.0384844
-1.106e-04,0.0382875
