Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,2e-05
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-1.664e-04,0.000221875
-1.662e-04,0.000190625
-1.661e-04,0.000465625
-1.659e-04,0.000515625
-1.658e-04,0.000309375
-1.656e-04,0.00034375
-1.654e-04,0.0001375
-1.653e-04,0.0003
-1.651e-04,0.00025
-1.650e-04,0.000359375
-1.648e-04,0.0003125
-1.646e-04,0.000578125
-1.645e-04,0.000275
-1.643e-04,0.000425
-1.642e-04,0.000278125
-1.640e-04,0.00036875
-1.638e-04,0.000146875
-1.637e-04,0.000109375
-1.635e-04,0.00046875
-1.634e-04,0.0003125
-1.632e-04,0.000365625
-1.630e-04,0.000290625
-1.629e-04,0.000396875
-1.627e-04,0.0005875
-1.626e-04,0.000409375
-1.624e-04,0.00039375
-1.622e-04,0.000421875
-1.621e-04,0.0002625
-1.619e-04,0.0001625
-1.618e-04,0.000125
-1.616e-04,0.000159375
-1.614e-04,0.000396875
-1.613e-04,0.00049375
-1.611e-04,0.00045
-1.610e-04,0.000409375
-1.608e-04,0.000434375
-1.606e-04,0.00046875
-1.605e-04,0.0003125
-1.603e-04,0.0004
-1.602e-04,0.000159375
-1.600e-04,0.000225
-1.598e-04,0.000328125
-1.597e-04,0.000309375
-1.595e-04,0.00041875
-1.594e-04,0.000371875
-1.592e-04,0.000246875
-1.590e-04,0.0003625
-1.589e-04,0.000415625
-1.587e-04,0.000309375
-1.586e-04,0.000440625
-1.584e-04,0.000375
-1.582e-04,0.000384375
-1.581e-04,0.000328125
-1.579e-04,0.00025625
-1.578e-04,0.000471875
-1.576e-04,0.00051875
-1.574e-04,0.00055625
-1.573e-04,0.00031875
-1.571e-04,0.000403125
-1.570e-04,0.00029375
-1.568e-04,0.00026875
-1.566e-04,0.000115625
-1.565e-04,0.000309375
-1.563e-04,0.00035625
-1.562e-04,0.00026875
-1.560e-04,0.00046875
-1.558e-04,0.000253125
-1.557e-04,0.000384375
-1.555e-04,0.000465625
-1.554e-04,0.00026875
-1.552e-04,0.000296875
-1.550e-04,0.000375
-1.549e-04,0.00031875
-1.547e-04,0.000240625
-1.546e-04,0.0005375
-1.544e-04,0.000471875
-1.542e-04,0.000446875
-1.541e-04,0.000325
-1.539e-04,0.0003375
-1.538e-04,0.000378125
-1.536e-04,0.0004
-1.534e-04,0.000271875
-1.533e-04,0.000278125
-1.531e-04,0.000515625
-1.530e-04,0.000496875
-1.528e-04,0.000396875
-1.526e-04,0.000353125
-1.525e-04,0.00040625
-1.523e-04,0.000265625
-1.522e-04,0.0002375
-1.520e-04,0.00024375
-1.518e-04,0.000365625
-1.517e-04,0.00010625
-1.515e-04,0.000196875
-1.514e-04,0.00010625
-1.512e-04,-0.000503125
-1.510e-04,-0.0008625
-1.509e-04,-0.00141875
-1.507e-04,0.000128125
-1.506e-04,0.0367562
-1.504e-04,0.0775812
-1.502e-04,0.0808
-1.501e-04,0.0808
-1.499e-04,0.0808
-1.498e-04,0.0808
-1.496e-04,0.0808
-1.494e-04,0.0808
-1.493e-04,0.0808
-1.491e-04,0.0808469
-1.490e-04,0.0808
-1.488e-04,0.0808
-1.486e-04,0.0808
-1.485e-04,0.0808
-1.483e-04,0.0806469
-1.482e-04,0.067025
-1.480e-04,0.0452719
-1.478e-04,0.0345406
-1.477e-04,0.0326281
-1.475e-04,0.0350969
-1.474e-04,0.0389156
-1.472e-04,0.0416344
-1.470e-04,0.04285
-1.469e-04,0.0427094
-1.467e-04,0.0417937
-1.466e-04,0.0409812
-1.464e-04,0.0405156
-1.462e-04,0.0402406
-1.461e-04,0.0408375
-1.459e-04,0.0412562
-1.458e-04,0.0416625
-1.456e-04,0.0420219
-1.454e-04,0.0425406
-1.453e-04,0.0428219
-1.451e-04,0.04285
-1.450e-04,0.0429469
-1.448e-04,0.0428531
-1.446e-04,0.0429281
-1.445e-04,0.0429031
-1.443e-04,0.0429406
-1.442e-04,0.0429562
-1.440e-04,0.0427687
-1.438e-04,0.0425437
-1.437e-04,0.0424719
-1.435e-04,0.0425781
-1.434e-04,0.0421531
-1.432e-04,0.0420531
-1.430e-04,0.0418219
-1.429e-04,0.0417281
-1.427e-04,0.0417125
-1.426e-04,0.0414406
-1.424e-04,0.0413656
-1.422e-04,0.0414125
-1.421e-04,0.0413406
-1.419e-04,0.0412406
-1.418e-04,0.0413781
-1.416e-04,0.041525
-1.414e-04,0.0415375
-1.413e-04,0.0416937
-1.411e-04,0.0418844
-1.410e-04,0.0421219
-1.408e-04,0.0424562
-1.406e-04,0.0427062
-1.405e-04,0.0429906
-1.403e-04,0.0430719
-1.402e-04,0.0433437
-1.400e-04,0.0436312
-1.398e-04,0.0435656
-1.397e-04,0.0436906
-1.395e-04,0.0440875
-1.394e-04,0.0442281
-1.392e-04,0.044375
-1.390e-04,0.044425
-1.389e-04,0.0444937
-1.387e-04,0.0445562
-1.386e-04,0.0447281
-1.384e-04,0.0448719
-1.382e-04,0.0447812
-1.381e-04,0.0448906
-1.379e-04,0.0448469
-1.378e-04,0.0448906
-1.376e-04,0.0450437
-1.374e-04,0.0449906
-1.373e-04,0.0449344
-1.371e-04,0.0447594
-1.370e-04,0.0448219
-1.368e-04,0.04485
-1.366e-04,0.0447406
-1.365e-04,0.0447594
-1.363e-04,0.044725
-1.362e-04,0.0446062
-1.360e-04,0.0445469
-1.358e-04,0.0444937
-1.357e-04,0.04455
-1.355e-04,0.0443531
-1.354e-04,0.0444219
-1.352e-04,0.0444219
-1.350e-04,0.0443031
-1.349e-04,0.0442062
-1.347e-04,0.0440375
-1.346e-04,0.044025
-1.344e-04,0.0438469
-1.342e-04,0.0439594
-1.341e-04,0.043975
-1.339e-04,0.0438844
-1.338e-04,0.0437469
-1.336e-04,0.043825
-1.334e-04,0.043775
-1.333e-04,0.0435969
-1.331e-04,0.0435031
-1.330e-04,0.0434344
-1.328e-04,0.0433562
-1.326e-04,0.0433625
-1.325e-04,0.0431125
-1.323e-04,0.0431437
-1.322e-04,0.0430437
-1.320e-04,0.0430719
-1.318e-04,0.0430844
-1.317e-04,0.042825
-1.315e-04,0.0428312
-1.314e-04,0.0425844
-1.312e-04,0.0425094
-1.310e-04,0.0423437
-1.309e-04,0.0424
-1.307e-04,0.0421656
-1.306e-04,0.0421625
-1.304e-04,0.0420812
-1.302e-04,0.0421344
-1.301e-04,0.0419344
-1.299e-04,0.0417406
-1.298e-04,0.0417875
-1.296e-04,0.0416375
-1.294e-04,0.0416594
-1.293e-04,0.0416531
-1.291e-04,0.041725
-1.290e-04,0.0417437
-1.288e-04,0.0415656
-1.286e-04,0.041325
-1.285e-04,0.0412531
-1.283e-04,0.0410781
-1.282e-04,0.0409406
-1.280e-04,0.0409719
-1.278e-04,0.0408312
-1.277e-04,0.0408687
-1.275e-04,0.0408031
-1.274e-04,0.0404844
-1.272e-04,0.0403656
-1.270e-04,0.0401625
-1.269e-04,0.0402187
-1.267e-04,0.0403094
-1.266e-04,0.0399875
-1.264e-04,0.04
-1.262e-04,0.0399969
-1.261e-04,0.0397781
-1.259e-04,0.0397156
-1.258e-04,0.0396594
-1.256e-04,0.0394344
-1.254e-04,0.0393469
-1.253e-04,0.039325
-1.251e-04,0.0392312
-1.250e-04,0.0392437
-1.248e-04,0.0390437
-1.246e-04,0.0389844
-1.245e-04,0.038775
-1.243e-04,0.0389062
-1.242e-04,0.0388
-1.240e-04,0.0387312
-1.238e-04,0.0385937
-1.237e-04,0.0387187
-1.235e-04,0.038725
-1.234e-04,0.038725
-1.232e-04,0.0386844
-1.230e-04,0.0386687
-1.229e-04,0.0387062
-1.227e-04,0.0388031
-1.226e-04,0.0387844
-1.224e-04,0.0385687
-1.222e-04,0.0383531
-1.221e-04,0.0385812
-1.219e-04,0.0386719
-1.218e-04,0.0386219
-1.216e-04,0.0387562
-1.214e-04,0.0387031
-1.213e-04,0.0386781
-1.211e-04,0.0387156
-1.210e-04,0.0387562
-1.208e-04,0.0386406
-1.206e-04,0.0386094
-1.205e-04,0.0387125
-1.203e-04,0.0386844
-1.202e-04,0.0386219
-1.200e-04,0.0385656
-1.198e-04,0.0387219
-1.197e-04,0.0386719
-1.195e-04,0.0387406
-1.194e-04,0.0385437
-1.192e-04,0.0387656
-1.190e-04,0.0385969
-1.189e-04,0.0385875
-1.187e-04,0.0384219
-1.186e-04,0.0382469
-1.184e-04,0.0381312
-1.182e-04,0.0381125
-1.181e-04,0.0382156
-1.179e-04,0.0378875
-1.178e-04,0.0378031
-1.176e-04,0.0379125
-1.174e-04,0.037875
-1.173e-04,0.03765
-1.171e-04,0.0376969
-1.170e-04,0.0374312
-1.168e-04,0.0373281
-1.166e-04,0.0373594
-1.165e-04,0.0372844
-1.163e-04,0.0371281
-1.162e-04,0.0371219
-1.160e-04,0.0370625
-1.158e-04,0.0368594
-1.157e-04,0.036925
-1.155e-04,0.0368281
-1.154e-04,0.0367187
-1.152e-04,0.0366625
-1.150e-04,0.0365562
-1.149e-04,0.0365469
-1.147e-04,0.0366156
-1.146e-04,0.0366031
-1.144e-04,0.0366156
-1.142e-04,0.0365656
-1.141e-04,0.0365781
-1.139e-04,0.0365187
-1.138e-04,0.036525
-1.136e-04,0.0365094
-1.134e-04,0.0364687
-1.133e-04,0.0364469
-1.131e-04,0.0364344
-1.130e-04,0.0364375
-1.128e-04,0.0362
-1.126e-04,0.0361125
-1.125e-04,0.0361625
-1.123e-04,0.0361094
-1.122e-04,0.0361719
-1.120e-04,0.0360344
-1.118e-04,0.0361625
-1.117e-04,0.0359656
-1.115e-04,0.0358844
-1.114e-04,0.0358969
-1.112e-04,0.0358969
-1.110e-04,0.0359781
-1.109e-04,0.0359594
-1.107e-04,0.0357906
-1.106e-04,0.035875
