Distance_(pixels),Gray_Value
1313,16.7576
1314,16.3712
1315,15.9545
1316,15.5076
1317,15.4091
1318,15.2424
1319,14.6136
1320,14.5606
1321,14.2348
1322,14.1742
1323,13.7500
1324,13.4470
1325,13.6288
1326,13.4015
1327,13.1212
1328,13.0076
1329,12.8106
1330,12.8030
1331,12.8409
1332,12.6894
1333,12.5379
1334,12.3409
1335,12.5682
1336,12.2955
1337,12.4015
1338,12.3636
1339,12.3485
1340,12.1894
1341,12.2273
1342,12.2045
1343,12.2197
1344,12.1136
1345,12.3636
1346,12.3182
1347,12.2879
1348,12.3864
1349,12.3636
1350,12.4091
1351,12.5379
1352,12.5833
1353,12.6742
1354,12.6515
1355,12.9091
1356,13.1667
1357,13.0985
1358,13.2652
1359,13.4167
1360,13.6212
1361,13.7121
1362,13.8864
1363,14.0000
1364,14.3561
1365,14.5985
1366,14.6515
1367,15.2121
1368,15.3030
1369,15.7348
1370,15.8485
1371,16.2197
1372,16.5909
1373,16.9318
1374,17.1061
1375,17.8712
1376,18.1439
1377,18.5909
1378,19.2576
1379,19.5985
1380,20.1212
1381,20.7273
1382,21.3106
1383,22.1667
1384,22.5076
1385,23.4167
1386,24.1818
1387,24.8788
1388,25.7803
1389,26.5227
1390,27.5076
1391,28.3030
1392,29.3561
1393,30.5000
1394,31.4242
1395,32.6742
1396,34.0000
1397,35.3788
1398,36.6212
1399,38.0682
1400,39.3106
1401,40.8333
1402,43.0076
1403,44.2727
1404,46.2424
1405,48.1742
1406,49.7879
1407,52.0076
1408,54.3636
1409,56.0530
1410,57.7500
1411,59.3636
1412,61.3333
1413,62.8788
1414,65.1667
1415,66.5758
1416,68.3333
1417,69.1970
1418,70.2879
1419,71.4545
1420,72.2955
1421,72.4545
1422,72.5909
1423,72.6894
1424,72.2879
1425,72.0606
1426,71.7424
1427,70.6515
1428,69.7121
1429,68.0606
1430,66.9470
1431,64.9924
1432,63.5758
1433,61.6818
1434,60.0227
1435,58.1970
1436,56.5985
1437,54.6970
1438,53.5455
1439,51.7879
1440,50.4167
1441,49.2727
1442,48.4545
1443,47.6439
1444,46.5303
1445,45.8939
1446,45.6667
1447,45.6212
1448,44.9167
1449,44.8636
1450,44.8409
1451,45.3788
1452,44.9773
