Distance_(pixels),Gray_Value
1866,23.4810
1867,24.0476
1868,24.7667
1869,25.4714
1870,25.9571
1871,26.5048
1872,27.3524
1873,28.2429
1874,29.2238
1875,30.2381
1876,31.0238
1877,32.0190
1878,33.0571
1879,34.2429
1880,35.1095
1881,36.3190
1882,37.4476
1883,38.9095
1884,39.8048
1885,40.7810
1886,41.8381
1887,42.8286
1888,43.3762
1889,43.9429
1890,44.1714
1891,44.6429
1892,45.0476
1893,45.0810
1894,45.1381
1895,45.0714
1896,45.2333
1897,45.0476
1898,45.0857
1899,44.5619
1900,44.2143
1901,43.8571
1902,43.1333
1903,42.0333
1904,41.2143
1905,40.2143
1906,38.5190
1907,37.4000
1908,35.8762
1909,34.3952
1910,33.1095
1911,31.6857
1912,30.0714
1913,28.9143
1914,27.9095
1915,27.0000
1916,25.8810
1917,25.2095
1918,24.5571
1919,23.8095
1920,22.9143
1921,22.4952
1922,22.0286
1923,21.7333
1924,21.1810
1925,20.7714
1926,20.5238
1927,20.0905
1928,19.6238
1929,19.1333
1930,18.8905
1931,18.6762
1932,18.2286
1933,17.6571
1934,17.5810
1935,17.1667
1936,17.0952
1937,16.6905
1938,16.2476
1939,16.0333
1940,15.6429
1941,15.5048
1942,15.3000
1943,14.8762
1944,14.4619
1945,14.1667
1946,13.8810
1947,13.5619
1948,13.2762
1949,13.1429
1950,12.6000
1951,12.2810
1952,12.0524
1953,11.6619
1954,11.6238
1955,11.3333
1956,11.1000
1957,10.8905
1958,10.6667
1959,10.3857
1960,10.2143
1961,10.1048
1962,9.8762
1963,9.6048
1964,9.5286
1965,9.2619
1966,9.0619
1967,9.0429
1968,8.8667
1969,8.7095
1970,8.5857
1971,8.3571
1972,8.3095
1973,8.2476
1974,8.1810
1975,8.0810
1976,7.8762
1977,7.8571
1978,7.7524
1979,7.6333
1980,7.7429
1981,7.5286
1982,7.4857
1983,7.4048
1984,7.4238
1985,7.5095
1986,7.3571
1987,7.3810
1988,7.2381
1989,7.2714
1990,7.2286
1991,7.2762
1992,7.1905
1993,7.1476
1994,7.1619
1995,7.1619
1996,7.3000
1997,7.1000
1998,7.1429
1999,7.1238
2000,7.2333
2001,7.2048
2002,7.1905
2003,7.2476
2004,7.2429
2005,7.3286
2006,7.3238
2007,7.3952
2008,7.3714
2009,7.4286
2010,7.4333
2011,7.5762
2012,7.5619
2013,7.6905
2014,7.6905
2015,7.7762
2016,7.8333
2017,7.9905
2018,7.9190
2019,8.0381
2020,8.1476
2021,8.2048
2022,8.4143
2023,8.4048
2024,8.5190
2025,8.6571
2026,8.6952
2027,8.9095
2028,8.9810
2029,9.2286
2030,9.2048
2031,9.4095
2032,9.6190
2033,9.7905
2034,9.8762
2035,9.9952
2036,10.3476
2037,10.4619
2038,10.7095
2039,10.9048
2040,11.0048
2041,11.3952
2042,11.5190
2043,11.7476
2044,11.9476
2045,12.3238
2046,12.6524
2047,13.0000
2048,13.2667
2049,13.5571
2050,13.8810
2051,14.1476
2052,14.5667
2053,14.8048
2054,15.0857
2055,15.5190
2056,15.9000
2057,16.3190
2058,16.5238
2059,16.9857
2060,17.3333
2061,17.7714
2062,18.0714
2063,18.2905
2064,18.8810
2065,19.2857
2066,19.7667
2067,20.2238
2068,20.5143
2069,20.8571
2070,21.5095
2071,22.1905
2072,22.5333
2073,22.8905
2074,23.3143
2075,23.8190
2076,24.2095
2077,24.9000
2078,25.6095
2079,26.3143
2080,26.8619
2081,27.3952
2082,27.9476
2083,28.9857
2084,29.6381
2085,30.2952
2086,31.2048
2087,32.2048
2088,33.0238
2089,34.0095
2090,35.2333
2091,36.2667
2092,37.5524
2093,38.5333
2094,39.9667
2095,41.1571
2096,42.0952
2097,42.7810
2098,43.5238
2099,43.9190
2100,44.5762
2101,45.1524
2102,45.3381
2103,45.6429
2104,45.9238
2105,46.1095
2106,46.1524
2107,46.0524
2108,46.1095
2109,46.1048
2110,45.7619
2111,45.6905
2112,45.3571
2113,45.0524
2114,44.4524
2115,43.7952
2116,42.9810
2117,42.3048
2118,41.3667
2119,39.7667
2120,38.1952
2121,36.7286
2122,35.3667
2123,33.5714
2124,32.5905
2125,30.9143
2126,29.3333
2127,28.3952
2128,27.4571
2129,26.6476
2130,25.7810
2131,24.9000
2132,24.2762
2133,23.7619
2134,23.3619
2135,22.8095
2136,22.3714
2137,21.8048
2138,21.5286
2139,21.0952
2140,20.8238
2141,20.3524
2142,19.8905
2143,19.6524
2144,19.1429
2145,18.7190
2146,18.4762
2147,18.1000
2148,17.7143
2149,17.5429
2150,17.1286
2151,17.0190
2152,16.5095
2153,16.3524
2154,15.9333
2155,15.6762
2156,15.5286
2157,14.9571
2158,14.8000
2159,14.3857
2160,14.0667
2161,13.7238
2162,13.4810
2163,13.0190
2164,12.7381
2165,12.4619
2166,12.0714
2167,11.9333
2168,11.5714
2169,11.3667
2170,11.0857
2171,11.0238
2172,10.7238
2173,10.5333
2174,10.1952
2175,10.0905
2176,9.9905
2177,9.6095
2178,9.5095
2179,9.4619
2180,9.1619
2181,9.1048
2182,8.7714
2183,8.8762
2184,8.6381
2185,8.5619
2186,8.4714
2187,8.4571
2188,8.2286
2189,8.1810
2190,8.0238
2191,7.9857
2192,8.0000
2193,7.7048
2194,7.8381
2195,7.6905
2196,7.7238
2197,7.6429
2198,7.5667
2199,7.6286
2200,7.5381
2201,7.5571
2202,7.5429
2203,7.4429
2204,7.3952
2205,7.2857
2206,7.4714
2207,7.4190
2208,7.5048
2209,7.4524
2210,7.4857
2211,7.3952
2212,7.4190
2213,7.3619
2214,7.3476
2215,7.4571
2216,7.4476
2217,7.5095
2218,7.5048
2219,7.4905
2220,7.5952
2221,7.5381
2222,7.5952
2223,7.6762
2224,7.6762
2225,7.7143
2226,7.8000
2227,7.9429
2228,7.9762
2229,8.0524
2230,8.0667
2231,8.2571
2232,8.3286
2233,8.3190
2234,8.3810
2235,8.5714
2236,8.6905
2237,8.6810
2238,8.8762
2239,8.9857
2240,9.1476
2241,9.3000
2242,9.4000
2243,9.5000
2244,9.7524
2245,9.7714
2246,9.9286
2247,10.1190
2248,10.2952
2249,10.6286
2250,10.8619
2251,10.8238
2252,11.1571
2253,11.3286
2254,11.6429
2255,11.7667
2256,12.1524
2257,12.6048
2258,12.5333
2259,12.9524
2260,13.2095
2261,13.5429
2262,13.8571
2263,14.2190
2264,14.2905
2265,14.6810
2266,15.2524
2267,15.5429
2268,15.8762
2269,16.1905
2270,16.5000
2271,16.8762
2272,17.4190
2273,17.8762
2274,18.0381
2275,18.6857
2276,19.1238
2277,19.5810
2278,19.9810
2279,20.3810
2280,20.5619
2281,21.0571
2282,21.4571
2283,22.1524
2284,22.4857
2285,22.7333
2286,23.2619
2287,23.7143
2288,24.0571
2289,24.9905
2290,25.0238
2291,25.9333
2292,26.3286
2293,27.0000
2294,27.6762
2295,28.5714
2296,28.7048
2297,29.6524
2298,30.4143
2299,31.2810
2300,32.0667
2301,32.9571
2302,34.0429
2303,34.9714
2304,36.0619
2305,37.0571
2306,38.0000
2307,39.3048
2308,40.7143
2309,41.9286
2310,42.8714
2311,43.7238
2312,44.4429
2313,45.0571
2314,45.3381
2315,45.8333
2316,46.3286
2317,46.5667
2318,47.1476
2319,47.0190
2320,47.3000
2321,47.2619
2322,47.3238
2323,47.3190
2324,47.3762
2325,47.0667
2326,46.8762
2327,46.3476
2328,45.8286
2329,45.6048
2330,45.1524
2331,44.3095
2332,43.4762
2333,42.7381
2334,41.3714
2335,39.7762
2336,38.0333
2337,36.2667
2338,34.8333
2339,33.7095
2340,32.5238
2341,30.9429
2342,29.8190
2343,28.5571
2344,27.6476
2345,26.8810
2346,26.2048
2347,25.4238
2348,24.7714
2349,24.5429
2350,23.9333
2351,23.5286
2352,23.0619
2353,22.4762
2354,22.3143
2355,21.7810
2356,21.3143
2357,21.0095
2358,20.5952
2359,20.2905
2360,19.8714
2361,19.4571
2362,19.2857
2363,18.7714
2364,18.3429
2365,18.1095
2366,17.7667
2367,17.3238
2368,17.1810
2369,16.6952
2370,16.3286
2371,16.1333
2372,15.8476
2373,15.3762
2374,15.1333
2375,14.7810
2376,14.3048
2377,14.0190
2378,13.7286
2379,13.2905
2380,13.0095
2381,12.8714
2382,12.5810
2383,12.2571
2384,11.9286
2385,11.6143
2386,11.5000
2387,11.2048
2388,10.9667
2389,10.7000
2390,10.4667
2391,10.3476
2392,10.2000
2393,9.9381
2394,9.8524
2395,9.5333
2396,9.5095
2397,9.3524
2398,9.1619
2399,8.9714
2400,8.8714
2401,8.7381
2402,8.6524
2403,8.5714
2404,8.4000
2405,8.4048
2406,8.2286
2407,8.0905
2408,8.0667
2409,8.0857
2410,8.0095
2411,7.9000
2412,7.8952
2413,7.6952
2414,7.7000
2415,7.5762
2416,7.6381
2417,7.6667
2418,7.6429
2419,7.6952
2420,7.6000
2421,7.5048
2422,7.5190
2423,7.6524
2424,7.5857
2425,7.5619
2426,7.5667
2427,7.5048
2428,7.5952
2429,7.5476
2430,7.6095
2431,7.5381
2432,7.6952
2433,7.6476
2434,7.6143
2435,7.6333
2436,7.7381
2437,7.7333
2438,7.7905
2439,7.8381
2440,7.8381
2441,7.9571
2442,7.9714
2443,8.0714
2444,8.1238
2445,8.2095
2446,8.2905
2447,8.4048
2448,8.4095
2449,8.5190
2450,8.6857
2451,8.7190
2452,8.9857
2453,8.8333
2454,9.1476
2455,9.1238
2456,9.4429
2457,9.5190
2458,9.6286
2459,9.7905
2460,9.8952
2461,10.1667
2462,10.3190
2463,10.5000
2464,10.7381
2465,10.9381
2466,11.0095
2467,11.2810
2468,11.4571
2469,11.7762
2470,12.0714
2471,12.2524
2472,12.4619
2473,12.7571
2474,12.9952
2475,13.4190
2476,13.6190
2477,13.8857
2478,14.2190
2479,14.5238
2480,14.8000
2481,15.2619
2482,15.5571
2483,15.9286
2484,16.2952
2485,16.7333
2486,17.0333
2487,17.4381
2488,17.8190
2489,18.3095
2490,18.7905
2491,19.2857
2492,19.4286
2493,19.8810
2494,20.3905
2495,20.7524
2496,21.1857
2497,21.7333
2498,22.0857
2499,22.5238
2500,22.8619
2501,23.3857
2502,23.9095
2503,24.3857
2504,25.0000
2505,25.4952
2506,25.8381
2507,26.3333
2508,26.8762
2509,27.4286
2510,28.0048
2511,28.6762
2512,29.1762
2513,29.8905
2514,30.7619
2515,31.7238
2516,32.5952
2517,33.4333
2518,34.3143
2519,35.3095
2520,36.3476
2521,37.2857
2522,38.4238
2523,39.7286
2524,40.9905
2525,42.1619
2526,42.7476
2527,43.5857
2528,44.3476
2529,44.9143
2530,45.5810
2531,46.1905
2532,46.4000
2533,46.8143
2534,47.2000
2535,47.4238
2536,47.4952
2537,47.9143
2538,48.0667
2539,48.1048
2540,48.0095
2541,47.9190
2542,47.8381
2543,47.6429
2544,47.1524
2545,47.0048
2546,46.5810
2547,46.0286
2548,45.6143
2549,44.6524
2550,44.0333
2551,42.9048
2552,41.8762
2553,40.5810
2554,38.7810
2555,37.2143
2556,35.4857
2557,34.0238
2558,32.8810
2559,31.7476
2560,30.5857
2561,29.6524
2562,28.5762
2563,27.6000
2564,27.0429
2565,26.1095
2566,25.5524
2567,25.5381
2568,24.9476
2569,24.5190
2570,23.9048
2571,23.4381
2572,22.9667
2573,22.6333
2574,22.2143
2575,22.0143
2576,21.5333
2577,21.2095
2578,20.9524
2579,20.3429
2580,20.1000
2581,19.8429
2582,19.2667
2583,18.8714
2584,18.8048
2585,18.5048
2586,18.1048
2587,17.6619
2588,17.3476
2589,17.0381
2590,16.5952
2591,16.1905
2592,15.9238
2593,15.6381
2594,15.2286
2595,14.9095
2596,14.5476
2597,14.1476
2598,13.8143
2599,13.4238
2600,13.0619
2601,12.9190
2602,12.5333
2603,12.2905
2604,12.1000
2605,11.6905
2606,11.5619
2607,11.2524
2608,10.9524
2609,10.8952
2610,10.6143
2611,10.4667
2612,10.2714
2613,10.0190
2614,10.0524
2615,9.6333
2616,9.6286
2617,9.4857
2618,9.3524
2619,9.2810
2620,9.1810
2621,9.0143
2622,8.7857
2623,8.6857
2624,8.6000
2625,8.6429
2626,8.5190
2627,8.4000
2628,8.4476
2629,8.2857
2630,8.1952
2631,8.2524
2632,9.2476
2633,8.0143
2634,8.0381
2635,8.0190
2636,8.0667
2637,7.9048
2638,7.8429
2639,7.9381
2640,7.7714
2641,7.9000
2642,7.9286
2643,7.8048
2644,7.7952
2645,7.8429
2646,7.8667
2647,7.8238
2648,7.9905
2649,7.8952
2650,7.9238
2651,7.8810
2652,8.0286
2653,8.0286
2654,8.0333
2655,8.0143
2656,8.1714
2657,8.0810
2658,8.2476
2659,8.2571
2660,8.3905
2661,8.5000
2662,8.4857
2663,8.7000
2664,8.6286
2665,8.8857
2666,8.9095
2667,8.9333
2668,9.0667
2669,9.0905
2670,9.3286
2671,9.3667
2672,9.4762
2673,9.6381
2674,9.7381
2675,9.8286
2676,10.1095
2677,10.1190
2678,10.3714
2679,10.6286
2680,10.6857
2681,11.0762
2682,11.2238
2683,11.4714
2684,11.6238
2685,11.8905
2686,12.0476
2687,12.2905
2688,12.6429
2689,12.9143
2690,13.0952
2691,13.4000
2692,13.7190
2693,13.9429
2694,14.2667
2695,14.5476
2696,15.0429
2697,15.1762
2698,15.7667
2699,16.0429
2700,16.3381
2701,16.9524
2702,17.2952
2703,17.8333
2704,18.2333
2705,18.6286
2706,18.9333
2707,19.3667
2708,19.9048
2709,20.4952
2710,20.8190
2711,21.2143
2712,21.8048
2713,22.2143
2714,22.7238
2715,23.2952
2716,23.7524
2717,24.0952
2718,24.6381
2719,25.0857
2720,25.6571
2721,25.9619
2722,26.6476
2723,27.2667
2724,27.5810
2725,27.9286
2726,28.4857
2727,29.0952
2728,29.7429
2729,30.5143
2730,30.9286
2731,31.5571
2732,32.1143
2733,33.2000
2734,34.0571
2735,34.9762
2736,35.7381
2737,36.8095
2738,38.0238
2739,39.1000
2740,40.2476
2741,41.1714
2742,42.5238
2743,43.4667
2744,44.2714
2745,44.9190
2746,45.8190
2747,46.7476
2748,46.9476
2749,47.6286
2750,48.0143
2751,48.6333
2752,48.8190
2753,48.9667
2754,49.4810
2755,49.6810
2756,49.9905
2757,50.1238
2758,49.9905
2759,50.0476
2760,49.9667
2761,50.0667
2762,49.9000
2763,49.6905
2764,49.3095
2765,48.9381
2766,48.6333
2767,48.0810
2768,47.7190
2769,46.9762
2770,46.2857
2771,45.4190
2772,44.8667
2773,43.6476
2774,42.5714
2775,40.9905
2776,39.0619
2777,37.6429
2778,36.2714
2779,34.5762
2780,33.6048
2781,32.5952
2782,31.4429
2783,30.7143
2784,29.8905
2785,29.0476
2786,28.5952
2787,27.9143
2788,27.4857
2789,27.1000
2790,26.8095
2791,26.2286
2792,25.9952
2793,25.4333
2794,24.9143
2795,24.7381
2796,24.2333
2797,23.8333
2798,23.6429
2799,23.0667
2800,22.6762
2801,22.1429
2802,21.7238
2803,21.5952
2804,21.0238
2805,20.6952
2806,20.1667
2807,19.7810
2808,19.6143
2809,19.0667
2810,18.6190
2811,18.1190
2812,17.6619
2813,17.6429
2814,17.1143
2815,16.7000
2816,16.1286
2817,15.9667
2818,15.5524
2819,15.2095
2820,14.8429
2821,14.4238
2822,14.2810
2823,13.8143
2824,13.5095
2825,13.2762
2826,13.0143
2827,12.6476
2828,12.3714
2829,12.2095
2830,11.8524
2831,11.6476
2832,11.4905
2833,11.5095
2834,11.1476
2835,10.9476
2836,10.8714
2837,10.5762
2838,10.6524
2839,10.2333
2840,10.2381
2841,10.1238
2842,9.8952
2843,9.7905
2844,9.5571
2845,9.4810
2846,9.4810
2847,9.3810
2848,9.3333
2849,9.1857
2850,8.9905
2851,8.9952
2852,9.0381
2853,8.9476
2854,8.7333
2855,8.7810
2856,8.7619
2857,8.6714
2858,8.8190
2859,8.6381
2860,8.6714
2861,8.6048
2862,8.5571
2863,8.5714
2864,8.5905
2865,8.5048
2866,8.6000
2867,8.5333
2868,8.4048
2869,8.6667
2870,8.5190
2871,8.5810
2872,8.6238
2873,8.5952
2874,8.5952
2875,8.6952
2876,8.7238
2877,8.7000
2878,8.8143
2879,8.8524
2880,8.8381
2881,9.0000
2882,8.9857
2883,9.1762
2884,9.2095
2885,9.3190
2886,9.4238
2887,9.5143
2888,9.5714
2889,9.6476
2890,9.7048
2891,9.8000
2892,9.9048
2893,10.1238
2894,10.2048
2895,10.4571
2896,10.6190
2897,10.6905
2898,10.9095
2899,10.9048
2900,11.1571
2901,11.4476
2902,11.5524
2903,11.7048
2904,12.0190
2905,12.1619
2906,12.5190
2907,12.5524
2908,12.9619
2909,13.1952
2910,13.3238
2911,13.7143
2912,14.0048
2913,14.2810
2914,14.6619
2915,15.0333
2916,15.2667
2917,15.5619
2918,16.0524
2919,16.4810
2920,16.9238
2921,17.2286
2922,17.5381
2923,17.9714
2924,18.4476
2925,18.9190
2926,19.3095
2927,19.7524
2928,20.2190
2929,20.7333
2930,21.1905
2931,21.5571
2932,21.9238
2933,22.4524
2934,23.0762
2935,23.5429
2936,24.1143
2937,24.5190
2938,25.0524
2939,25.5333
2940,25.9952
2941,26.6095
2942,27.2000
2943,27.5905
2944,28.0619
2945,28.5190
2946,29.1143
2947,29.5429
2948,30.4286
2949,30.7952
2950,31.6476
2951,32.2238
2952,32.8333
2953,33.2810
2954,34.2810
2955,35.0286
2956,35.8952
2957,36.7429
2958,37.6095
2959,38.3571
2960,39.6762
2961,40.8810
2962,42.1143
2963,43.0810
2964,43.9286
2965,44.6905
2966,45.3381
2967,46.0619
2968,46.7381
2969,47.2905
2970,47.9619
2971,48.4429
2972,49.0619
2973,49.3952
2974,49.8857
2975,50.1048
2976,50.5571
2977,50.8714
2978,50.8429
2979,51.2381
2980,51.3667
2981,51.3143
2982,51.3333
2983,51.3524
2984,51.2667
2985,51.1333
2986,50.5000
2987,50.2762
2988,49.9619
2989,49.6524
2990,49.1238
2991,48.5714
2992,47.9667
2993,47.1714
2994,46.5333
2995,45.6905
2996,44.8571
2997,43.9667
2998,43.0190
2999,41.7095
3000,39.8762
3001,38.4286
3002,37.0476
3003,35.7190
3004,34.5190
3005,33.6952
3006,32.6190
3007,32.0000
3008,31.0857
3009,30.7238
3010,30.0476
3011,29.6381
3012,29.4048
3013,28.4810
3014,28.2238
3015,27.7905
3016,27.3857
3017,26.8619
3018,26.1762
3019,25.8762
3020,25.5905
3021,25.3000
3022,24.6429
3023,24.2619
3024,23.9429
3025,23.3667
3026,23.1286
3027,22.5429
3028,22.1571
3029,21.7429
3030,21.3286
3031,21.1000
3032,20.6571
3033,20.2190
3034,19.6381
3035,19.3905
3036,18.9048
3037,18.7429
3038,17.8238
3039,17.5048
3040,17.1048
3041,16.6667
3042,16.4381
3043,16.1667
3044,15.5905
3045,15.3810
3046,15.0190
3047,14.6571
3048,14.3619
3049,14.0952
3050,13.7333
3051,13.4619
3052,13.3381
3053,13.0333
3054,12.9429
3055,12.5905
3056,12.2952
3057,12.0381
3058,11.9810
3059,11.7667
3060,11.4952
3061,11.4333
3062,11.3333
3063,11.2190
3064,11.0000
3065,10.7190
3066,10.7857
3067,10.5095
3068,10.3667
3069,10.2571
3070,10.2143
3071,10.0143
3072,10.0238
3073,10.0048
3074,9.9000
3075,9.7714
3076,9.8048
3077,9.6286
3078,9.5619
3079,9.5238
3080,9.4905
3081,9.3905
3082,9.3333
3083,9.4143
3084,9.3190
3085,9.3190
3086,9.2429
3087,9.2667
3088,9.3333
3089,9.2429
3090,9.3143
3091,9.2048
3092,9.2619
3093,9.2333
3094,9.1762
3095,9.2000
3096,9.2476
3097,9.3000
3098,9.4857
3099,9.3667
3100,9.3667
3101,9.4238
3102,9.4524
3103,9.6048
3104,9.6905
3105,9.6619
3106,9.6476
3107,9.7571
3108,9.8714
3109,10.0619
3110,9.9714
3111,10.2333
3112,10.2524
3113,10.3762
3114,10.2714
3115,10.6095
3116,10.7095
3117,10.9524
3118,11.0143
3119,11.1095
3120,11.3810
3121,11.4476
3122,11.7857
3123,11.8381
3124,12.0619
3125,12.2476
3126,12.3476
3127,12.6667
3128,12.8238
3129,13.1000
3130,13.4571
3131,13.6762
3132,13.7381
3133,14.2238
3134,14.4476
3135,14.6476
3136,14.9619
3137,15.3095
3138,15.5524
3139,16.0286
3140,16.3714
3141,16.7524
3142,17.1905
3143,17.3667
3144,17.7667
3145,18.2857
3146,18.5810
3147,19.1000
3148,19.6238
3149,20.1714
3150,20.6048
3151,20.8095
3152,21.4238
3153,22.2143
3154,22.3571
3155,22.9524
3156,23.6048
3157,24.1000
3158,24.3381
3159,24.9667
3160,25.6238
3161,26.1952
3162,26.4952
3163,27.1905
3164,27.7190
3165,28.4143
3166,28.6286
3167,29.1476
3168,29.8286
3169,30.3571
3170,30.8333
3171,31.7571
3172,32.3000
3173,32.7952
3174,33.1333
3175,34.0952
3176,34.4905
3177,35.2143
3178,35.8286
3179,36.6000
3180,37.6524
3181,38.4952
3182,39.2000
3183,40.5286
3184,41.2905
3185,42.4667
3186,43.4190
3187,44.2333
3188,45.1667
3189,45.7952
3190,46.7048
3191,47.3429
3192,47.9857
3193,48.6381
3194,49.1667
3195,49.8095
3196,50.3762
3197,50.6857
3198,51.2429
3199,51.5476
3200,51.9048
3201,52.2143
3202,52.4286
3203,52.6429
3204,52.9476
3205,53.0000
3206,53.1905
3207,53.2381
3208,53.0857
3209,53.0667
3210,52.7524
3211,52.7429
3212,52.5810
3213,52.0476
3214,51.6952
3215,51.3524
3216,50.7667
3217,50.3190
3218,49.6762
3219,49.1286
3220,48.2286
3221,47.4762
3222,46.7571
3223,45.8143
3224,45.0952
3225,44.0000
3226,42.7619
3227,41.1810
3228,39.8286
3229,38.6524
3230,37.6190
3231,36.3000
3232,35.3333
3233,34.2476
3234,33.6476
3235,33.0048
3236,32.2762
3237,31.7333
3238,31.4619
3239,30.9238
3240,30.5857
3241,29.8810
3242,29.5810
3243,28.9714
3244,28.4667
3245,28.3095
3246,27.6238
3247,27.1762
3248,26.6857
3249,26.2762
3250,25.9381
3251,25.3905
3252,25.1429
3253,24.5333
3254,24.2238
3255,23.8238
3256,23.2095
3257,22.9619
3258,22.6000
3259,21.8714
3260,21.5333
3261,21.0429
3262,20.6952
3263,20.1333
3264,19.6667
3265,19.2000
3266,18.8095
3267,18.3143
3268,17.7190
3269,17.5333
3270,17.1000
3271,16.8571
3272,16.3762
3273,16.0333
3274,15.6000
3275,15.4429
3276,14.9857
3277,14.7857
3278,14.4571
3279,14.0619
3280,13.8333
3281,13.5810
3282,13.4667
3283,13.3429
3284,12.8619
3285,12.7333
3286,12.4381
3287,12.2571
3288,12.2190
3289,12.1238
3290,11.7905
3291,11.5714
3292,11.4381
3293,11.3619
3294,11.2286
3295,11.2143
3296,11.1238
3297,10.8667
3298,10.8190
3299,10.8143
3300,10.6667
3301,10.5571
3302,10.5524
3303,10.5048
3304,10.3048
3305,10.2143
3306,10.1857
3307,10.1524
3308,10.0333
3309,10.0333
3310,9.9000
3311,9.9524
3312,9.8095
3313,10.0286
3314,9.8952
3315,9.8714
3316,9.9476
3317,9.8190
3318,9.7333
3319,9.8667
3320,9.9143
3321,9.8857
3322,9.8048
3323,9.9048
3324,9.7238
3325,9.8762
3326,9.9476
3327,10.1429
3328,10.0667
3329,10.0143
3330,9.9524
3331,10.3048
3332,10.2571
3333,10.3238
3334,10.4143
3335,10.5762
3336,10.5000
3337,10.5952
3338,10.6714
3339,10.8238
3340,10.9095
3341,11.0238
3342,11.1810
3343,11.2571
3344,11.3810
3345,11.5286
3346,11.7571
3347,11.8667
3348,12.0810
3349,12.1429
3350,12.3524
3351,12.6143
3352,12.7667
3353,13.0000
3354,13.2429
3355,13.3667
3356,13.8333
3357,13.7762
3358,14.1429
3359,14.2952
3360,14.7619
3361,14.9619
3362,15.2857
3363,15.6048
3364,15.8143
3365,16.1571
3366,16.5429
3367,16.7952
3368,17.4095
3369,17.4143
3370,17.9714
3371,18.1762
3372,18.8952
3373,19.3048
3374,19.6857
3375,20.1857
3376,20.6429
3377,21.1095
3378,21.5333
3379,22.0714
3380,22.5143
3381,23.1619
3382,23.6286
3383,24.1333
3384,24.6857
3385,25.3143
3386,25.8905
3387,25.9143
3388,26.9429
3389,27.3286
3390,27.7619
3391,28.3524
3392,28.7571
3393,29.5143
3394,30.0190
3395,30.7857
3396,31.3429
3397,31.5571
3398,32.2333
3399,32.8381
3400,33.3571
3401,33.9952
3402,34.4381
3403,35.1048
3404,35.8905
3405,36.4857
3406,37.1000
3407,38.0762
3408,38.7667
3409,39.7619
3410,40.4952
3411,41.5905
3412,42.3095
3413,43.4190
3414,44.4048
3415,45.0143
3416,45.7714
3417,46.5571
3418,47.0762
3419,47.9857
3420,48.3619
3421,48.9571
3422,49.6333
3423,50.0810
3424,50.8000
3425,51.2048
3426,51.5381
3427,52.1429
3428,52.3857
3429,52.8095
3430,53.1238
3431,53.3571
3432,53.6333
3433,53.7476
3434,53.9238
3435,54.0429
3436,53.9857
3437,53.9524
3438,53.8048
3439,53.8952
3440,53.2571
3441,53.1381
3442,52.6429
3443,52.4000
3444,51.9238
3445,51.2952
3446,50.8429
3447,50.2810
3448,49.4381
3449,48.7333
3450,48.0333
3451,47.2095
3452,46.2429
3453,45.4619
3454,44.5286
3455,43.3619
3456,42.0190
3457,40.8524
3458,39.2429
3459,38.1667
3460,37.0905
3461,36.0048
3462,35.5143
3463,34.3762
3464,33.5714
3465,33.2238
3466,32.8714
3467,32.2095
3468,31.6571
3469,31.1905
3470,30.8190
3471,30.3762
3472,29.8762
3473,29.3476
3474,28.8810
3475,28.4429
3476,27.7000
3477,27.5333
3478,26.9333
3479,26.4762
3480,26.1667
3481,25.5762
3482,25.0286
3483,24.6333
3484,24.2571
3485,23.8762
3486,23.3857
3487,22.8000
3488,22.1810
3489,21.7238
3490,21.4905
3491,21.0905
3492,20.2810
3493,19.9619
3494,19.5952
3495,19.1905
3496,18.7810
3497,18.2619
3498,17.7571
3499,17.4524
3500,17.0524
3501,16.6190
3502,16.3381
3503,15.9048
3504,15.5476
3505,15.2429
3506,15.0619
3507,14.6286
3508,14.3619
3509,14.2238
3510,13.8952
3511,13.7476
3512,13.3667
3513,13.2333
3514,12.8190
3515,12.6000
3516,12.5333
3517,12.3667
3518,12.2000
3519,11.9095
3520,11.7762
3521,11.5667
3522,11.4952
3523,11.3381
3524,11.2476
3525,11.2000
3526,10.9524
3527,10.7619
3528,10.6429
3529,10.5286
3530,10.5286
3531,10.4619
3532,10.3619
3533,10.4048
3534,10.3429
3535,10.3190
3536,10.1524
3537,10.0762
3538,10.0286
3539,10.0952
3540,10.0476
3541,9.9905
3542,9.9190
3543,9.9524
3544,9.8762
3545,9.8905
3546,9.9333
3547,9.8190
3548,9.8333
3549,9.8476
3550,9.8000
3551,9.8286
3552,9.8476
3553,9.8190
3554,10.0429
3555,10.0381
3556,9.9048
3557,10.0333
3558,9.9476
3559,10.0143
3560,10.1143
3561,10.2048
3562,10.1143
3563,10.1762
3564,10.2762
3565,10.3524
3566,10.4762
3567,10.5381
3568,10.5619
3569,10.7571
3570,10.8762
3571,10.8571
3572,10.9333
3573,11.2048
3574,11.2000
3575,11.5714
3576,11.4619
3577,11.6381
3578,11.9476
3579,11.8905
3580,12.1524
3581,12.3000
3582,12.4000
3583,12.7524
3584,12.9048
3585,13.0286
3586,13.2905
3587,13.5000
3588,13.7286
3589,13.9857
3590,14.4381
3591,14.5333
3592,14.8524
3593,15.1190
3594,15.3857
3595,15.8667
3596,16.1286
3597,16.3905
3598,16.9143
3599,17.3000
3600,17.6095
3601,17.9429
3602,18.4619
3603,18.7667
3604,19.1286
3605,19.6810
3606,19.9143
3607,20.4857
3608,20.9286
3609,21.6095
3610,22.0905
3611,22.3095
3612,22.8190
3613,23.5714
