Distance_(pixels),Gray_Value
965,7.2222
966,7.2667
967,7.2444
968,7.4333
969,7.5056
970,7.5000
971,7.5556
972,7.6111
973,7.6778
974,7.9111
975,7.9111
976,7.9056
977,8.0444
978,8.1778
979,8.2556
980,8.4667
981,8.5222
982,8.6833
983,8.6500
984,8.9500
985,9.0222
986,9.2444
987,9.2667
988,9.4278
989,9.5500
990,9.8333
991,9.9500
992,10.1944
993,10.3667
994,10.6889
995,10.7389
996,10.9500
997,11.3222
998,11.6333
999,11.8222
1000,11.9556
1001,12.5333
1002,12.8056
1003,12.9500
1004,13.3611
1005,13.6333
1006,13.9667
1007,14.3556
1008,14.9556
1009,15.3444
1010,15.8000
1011,16.4389
1012,16.8278
1013,17.4111
1014,17.9056
1015,18.5611
1016,19.2611
1017,19.9167
1018,20.5222
1019,21.3667
1020,22.3389
1021,22.9667
1022,23.6389
1023,24.9056
1024,25.8444
1025,26.9333
1026,28.4111
1027,29.5333
1028,30.3778
1029,32.1944
1030,33.4056
1031,35.1000
1032,37.1167
1033,38.5056
1034,40.2556
1035,42.4389
1036,44.3222
1037,46.7056
1038,49.0611
1039,51.5389
1040,52.7333
1041,54.1278
1042,55.1778
1043,56.1944
1044,57.0333
1045,57.8389
1046,58.5833
1047,59.3056
1048,59.8778
1049,60.5222
1050,60.7667
1051,61.1889
1052,61.2556
1053,61.6222
1054,61.8222
1055,61.7556
1056,61.9611
1057,61.7444
1058,61.4333
1059,61.4556
1060,61.0389
1061,60.4444
1062,60.0556
1063,59.1000
1064,58.3111
1065,57.5278
1066,56.3556
1067,55.1611
1068,53.8778
1069,52.1278
1070,49.7722
1071,46.8611
1072,43.6722
1073,40.9778
1074,38.5556
1075,35.9500
1076,33.6500
1077,31.6000
1078,29.8722
1079,28.0111
1080,26.6722
1081,25.2333
1082,24.0722
1083,22.7500
1084,21.9944
1085,20.9389
1086,19.9333
1087,19.0167
1088,18.2333
1089,17.4333
1090,16.8500
1091,16.2056
1092,15.5222
1093,15.0333
1094,14.3778
1095,13.9056
1096,13.6056
1097,13.1222
1098,12.7556
1099,12.3000
1100,12.0944
1101,11.7833
1102,11.5500
1103,11.3389
1104,11.0278
1105,10.7722
1106,10.5500
1107,10.4056
1108,10.0556
1109,9.8611
1110,9.7722
1111,9.4167
1112,9.3167
1113,9.1722
1114,8.9444
1115,8.9333
1116,8.7500
1117,8.6278
1118,8.3778
1119,8.3389
1120,8.1667
1121,8.1556
1122,8.0167
1123,7.8111
1124,7.8500
1125,7.7056
1126,7.5444
1127,7.6000
1128,7.4111
1129,7.4333
1130,7.3556
1131,7.4333
1132,7.3333
1133,7.2556
1134,7.2222
1135,7.1056
1136,6.9889
1137,7.0000
1138,6.9778
1139,7.0056
1140,6.9556
1141,6.9111
1142,6.9222
1143,6.9222
1144,6.8111
1145,6.8556
1146,6.9222
1147,6.9222
1148,6.7611
1149,6.8167
1150,6.8722
1151,6.8944
1152,6.8667
1153,6.9222
1154,6.8833
1155,6.7389
1156,7.0000
1157,6.9444
1158,7.0611
1159,6.9667
1160,7.0056
1161,7.0500
1162,7.1611
1163,6.9500
1164,7.1556
1165,7.2722
1166,7.2556
1167,7.3389
1168,7.3778
1169,7.4389
1170,7.5722
1171,7.6056
1172,7.6444
1173,7.7833
1174,7.9056
1175,7.9111
1176,7.9667
1177,8.1611
1178,8.1833
1179,8.4500
1180,8.4222
1181,8.5000
1182,8.6833
1183,8.8167
1184,8.9944
1185,9.0500
1186,9.2611
1187,9.3944
1188,9.6056
1189,9.7889
1190,9.9500
1191,10.1444
1192,10.3611
1193,10.4333
1194,10.5222
1195,10.7000
1196,11.0000
1197,11.2278
1198,11.6222
1199,11.8889
1200,12.1611
1201,12.3556
1202,12.6778
1203,13.0056
1204,13.3333
1205,13.6000
1206,14.0111
1207,14.5056
1208,14.8944
1209,15.3556
1210,15.8500
1211,16.3056
1212,16.8278
1213,17.1889
1214,17.7444
1215,18.3444
1216,18.9667
1217,19.6667
1218,20.5889
1219,21.3556
1220,22.0444
1221,23.1056
1222,23.9111
1223,24.6944
1224,25.8000
1225,26.7722
1226,27.4667
1227,29.0444
1228,30.2778
1229,31.7333
1230,33.0278
1231,34.8778
1232,36.1944
1233,37.9333
1234,39.8556
1235,41.8000
1236,44.0000
1237,46.3611
1238,48.5556
1239,50.8333
1240,53.0500
1241,54.3667
1242,55.9222
1243,56.9000
1244,57.8222
1245,58.9000
1246,59.7722
1247,60.5889
1248,61.2778
1249,61.8667
1250,62.8833
1251,63.3167
1252,63.7944
1253,64.2333
1254,64.4833
1255,64.7278
1256,64.6333
1257,65.0167
1258,65.0944
1259,64.9667
1260,64.8278
1261,64.6500
1262,64.5389
1263,64.2444
1264,63.6056
1265,63.1611
1266,62.7889
1267,61.8778
1268,60.8222
1269,59.9611
1270,58.9222
1271,57.6389
1272,56.4333
1273,54.8833
1274,53.0056
1275,50.2389
1276,47.2000
1277,44.0056
1278,41.5889
1279,38.8611
1280,36.4056
1281,34.4000
1282,32.4222
1283,30.7000
1284,28.7944
1285,27.7889
1286,26.2833
1287,25.1167
1288,23.9111
1289,23.0000
1290,21.9611
1291,20.9222
1292,20.1722
1293,19.4722
1294,18.5944
1295,17.7722
1296,17.0833
1297,16.5056
1298,15.9722
1299,15.3278
1300,14.9333
1301,14.5667
1302,14.0222
1303,13.7056
1304,13.2500
1305,13.1111
1306,12.6667
1307,12.3722
1308,12.1111
1309,11.8056
1310,11.4778
1311,11.1167
1312,11.2333
1313,10.9000
1314,10.7333
1315,10.3889
1316,10.3333
1317,10.1278
1318,9.8556
1319,9.6222
1320,9.6222
1321,9.4278
1322,9.2389
1323,9.0056
1324,8.9333
1325,8.8500
1326,8.7333
1327,8.7056
1328,8.5444
1329,8.4500
1330,8.3944
1331,8.2056
1332,8.1333
1333,8.0000
1334,8.1111
1335,7.8722
1336,7.8667
1337,7.7778
1338,7.7667
1339,7.6444
1340,7.5833
1341,7.6278
1342,7.6389
1343,7.4944
1344,7.5444
1345,7.5278
1346,7.5722
1347,7.3167
1348,7.3444
1349,7.3556
1350,7.3944
1351,7.3611
1352,7.5389
1353,7.3500
1354,7.4167
1355,7.3611
1356,7.2278
1357,7.3278
1358,7.4722
1359,7.4111
1360,7.5278
1361,7.4667
1362,7.5444
1363,7.6611
1364,7.4833
1365,7.5333
1366,7.7000
1367,7.7111
1368,7.7778
1369,7.8333
1370,7.7611
1371,7.9278
1372,7.9000
1373,8.0889
1374,8.1444
1375,8.1278
1376,8.2111
1377,8.3611
1378,8.3500
1379,8.4056
1380,8.6444
1381,8.6722
1382,8.6500
1383,8.8667
1384,8.9056
1385,9.0722
1386,9.2278
1387,9.3167
1388,9.3833
1389,9.5833
1390,9.8333
1391,9.8833
1392,10.0667
1393,10.3167
1394,10.3611
1395,10.6111
1396,10.8167
1397,11.1667
1398,11.1389
1399,11.5778
1400,11.8611
1401,12.1278
1402,12.2444
1403,12.6889
1404,12.9389
1405,13.2278
1406,13.4667
1407,13.9778
1408,14.2889
1409,14.7944
1410,15.0611
1411,15.7222
1412,16.0500
1413,16.6778
1414,17.2389
1415,17.6556
1416,18.1722
1417,18.8944
1418,19.5167
1419,20.0500
1420,20.9444
1421,21.9167
1422,22.5389
1423,23.3833
1424,24.4000
1425,25.3778
1426,26.2167
1427,27.1722
1428,28.6389
1429,29.7944
1430,31.1333
1431,32.4722
1432,33.8111
1433,35.2222
1434,37.1611
1435,39.0389
1436,40.7500
1437,42.7500
1438,45.0611
1439,47.1667
1440,49.8611
1441,52.2667
1442,54.4556
1443,56.3167
1444,57.4833
1445,58.7833
1446,60.0111
1447,61.0167
1448,62.0722
1449,63.2278
1450,63.8333
1451,64.6111
1452,65.1222
1453,66.1056
1454,66.5944
1455,66.9833
1456,67.2944
1457,68.0167
1458,68.3000
1459,68.4333
1460,68.5722
1461,68.6944
1462,68.9722
1463,69.0278
1464,68.9000
1465,68.8000
1466,68.8222
1467,68.2111
1468,68.0500
1469,67.7389
1470,66.9222
1471,66.3722
1472,65.7833
1473,64.6722
1474,63.8056
1475,62.8167
1476,61.6611
1477,60.6722
1478,59.3167
1479,57.8833
1480,56.1056
1481,54.6111
1482,52.8389
1483,50.4278
1484,48.0500
1485,44.3056
1486,42.3167
1487,39.4056
1488,37.6611
1489,35.6000
1490,33.9389
1491,32.2500
1492,30.8722
1493,29.7000
1494,28.0889
1495,26.8556
1496,25.7278
1497,24.4389
1498,23.5778
1499,22.7389
1500,21.8278
1501,20.9667
1502,20.0389
1503,19.2444
1504,18.6556
1505,18.2556
1506,17.5722
1507,17.0444
1508,16.4444
1509,16.1167
1510,15.7778
1511,15.3278
1512,15.0778
1513,14.4667
1514,14.1389
1515,13.8778
1516,13.4389
1517,13.3278
1518,13.0333
1519,12.6778
1520,12.4278
1521,12.2056
1522,12.2000
1523,11.8389
1524,11.5500
1525,11.4778
1526,11.1611
1527,11.0278
1528,11.0000
1529,10.6500
1530,10.3833
1531,10.3722
1532,10.2889
1533,10.0444
1534,9.9278
1535,9.7667
1536,9.7833
1537,9.6667
1538,9.4944
1539,9.3667
1540,9.1444
1541,9.1722
1542,9.1944
1543,9.1611
1544,9.0222
1545,8.9278
1546,8.9000
1547,8.7778
1548,8.6556
1549,8.7333
1550,8.5278
1551,8.5333
1552,8.7389
1553,8.6056
1554,8.4222
1555,8.5056
1556,8.4500
1557,8.4944
1558,8.3222
1559,8.3722
1560,8.4111
1561,8.3167
1562,8.4722
1563,8.4389
1564,8.3500
1565,8.3556
1566,8.4278
1567,8.5833
1568,8.3833
1569,8.4056
1570,8.5222
1571,8.5222
1572,8.4722
1573,8.5722
1574,8.5944
1575,8.6722
1576,8.6611
1577,8.7667
1578,8.6556
1579,8.7944
1580,8.9167
1581,8.7333
1582,9.0333
1583,8.8611
1584,9.1000
1585,9.2722
1586,9.2667
1587,9.3111
1588,9.4278
1589,9.5667
1590,9.4944
1591,9.6944
1592,9.8556
1593,9.9444
1594,10.1833
1595,10.2500
1596,10.3389
1597,10.5389
1598,10.6611
1599,10.9333
1600,11.0556
1601,11.1556
1602,11.4667
1603,11.6500
1604,11.9444
1605,12.1444
1606,12.3333
1607,12.8500
1608,12.7833
1609,13.2722
1610,13.5333
1611,13.9500
1612,14.4333
1613,14.5167
1614,15.1722
1615,15.4778
1616,15.7889
1617,16.1667
1618,16.8500
1619,17.1722
1620,17.9500
1621,18.3722
1622,19.0111
1623,19.7556
1624,20.4000
1625,21.1667
1626,22.0778
1627,22.4611
1628,23.4389
1629,24.4278
1630,25.2000
1631,26.3556
1632,27.2111
1633,28.4333
1634,29.7722
1635,31.2444
1636,32.3500
1637,33.5944
1638,34.8944
1639,36.6111
1640,38.1722
1641,40.2389
1642,42.1056
1643,44.1389
1644,46.2333
1645,48.7222
1646,51.0556
1647,53.9333
1648,55.7500
1649,57.5278
1650,58.7667
1651,59.8722
1652,60.7500
1653,61.9111
1654,62.7611
1655,63.7722
1656,64.5556
1657,65.3056
1658,66.1333
1659,66.8000
1660,67.4056
1661,67.9333
1662,68.4333
1663,69.0722
1664,69.4278
1665,69.7722
1666,70.2667
1667,70.5778
1668,70.4167
1669,70.7389
1670,70.7722
1671,70.5333
1672,70.5000
1673,70.3944
1674,70.1722
1675,69.8889
1676,69.4278
1677,68.9833
1678,68.2667
1679,67.4722
1680,66.8222
1681,66.1944
1682,64.9167
1683,63.9278
1684,63.0333
1685,61.7222
1686,60.5111
1687,59.1444
1688,57.6222
1689,56.0944
1690,54.7722
1691,52.8833
1692,50.9167
1693,48.9000
1694,46.0000
1695,43.4611
1696,41.3944
1697,39.2000
1698,37.5222
1699,35.8222
1700,34.0222
1701,32.8000
1702,31.4056
1703,30.2611
1704,28.7611
1705,27.6667
1706,26.2111
1707,25.3833
1708,24.5056
1709,23.3000
1710,22.6833
1711,21.6056
1712,21.4111
1713,20.3556
1714,19.8333
1715,19.2778
1716,18.8056
1717,18.1722
1718,17.6278
1719,17.4167
1720,17.0056
1721,16.5722
1722,16.1778
1723,15.8333
1724,15.4500
1725,15.1778
1726,14.5889
1727,14.5056
1728,14.1111
1729,13.8167
1730,13.6889
1731,13.3056
1732,13.1333
1733,12.8556
1734,12.6889
1735,12.5000
1736,12.1611
1737,11.9722
1738,11.9278
1739,11.8444
1740,11.5556
1741,11.4722
1742,11.4611
1743,11.2667
1744,11.0278
1745,10.9778
1746,10.7556
1747,10.7167
1748,10.6944
1749,10.6444
1750,10.5611
1751,10.3111
1752,10.3722
1753,10.3222
1754,10.3111
1755,10.2556
1756,10.1444
1757,10.2222
1758,10.1333
1759,10.0222
1760,10.0889
1761,10.0722
1762,10.1611
1763,9.9667
1764,9.9667
1765,10.1278
1766,10.0556
1767,9.9667
1768,9.9778
1769,9.9556
1770,9.9111
1771,9.8611
1772,9.9833
1773,9.9389
1774,10.0778
1775,9.9056
1776,10.0667
1777,9.9944
1778,10.1556
1779,10.1889
1780,10.1444
1781,10.1056
1782,10.1167
1783,10.1500
1784,10.0722
1785,10.2889
1786,10.4167
1787,10.3889
1788,10.4056
1789,10.4833
1790,10.3889
1791,10.5333
1792,10.4444
1793,10.6333
1794,10.7389
1795,10.8111
1796,10.9667
1797,10.9722
1798,11.0444
1799,11.1833
1800,11.2556
1801,11.5778
1802,11.5056
1803,11.7667
1804,11.7611
1805,11.9389
1806,12.1167
1807,12.4000
1808,12.5222
1809,12.7000
1810,12.8333
1811,12.9667
1812,13.1556
1813,13.5056
1814,13.7444
1815,13.9222
1816,14.2833
1817,14.6667
1818,14.9167
1819,15.3444
1820,15.5500
1821,15.9611
1822,16.5833
1823,16.8556
1824,17.1778
1825,17.7667
1826,18.4056
1827,19.0556
1828,19.3222
1829,19.9611
1830,20.3278
1831,21.3556
1832,21.8778
1833,22.6611
1834,23.3500
1835,24.3167
1836,25.3611
1837,26.2111
1838,26.9611
1839,27.9278
1840,29.2944
1841,30.4556
1842,31.4722
1843,32.6667
1844,34.0222
1845,35.3278
1846,37.0667
1847,38.3944
1848,40.1444
1849,42.0611
1850,44.0889
1851,46.0333
1852,48.4556
1853,50.6611
1854,53.2222
1855,55.3389
1856,57.0000
1857,58.4944
1858,59.7444
1859,60.8000
1860,62.0611
1861,63.3000
1862,64.3556
1863,65.0833
1864,65.9111
1865,66.7222
