Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,2e-06
Sample Interval,1.6e-08
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.00835
Label,
TIME,CH1
1.890e-05,-0.0580729
1.891e-05,-0.0582726
1.893e-05,-0.0582008
1.894e-05,-0.0582543
1.896e-05,-0.058206
1.898e-05,-0.0581069
1.899e-05,-0.0581512
1.901e-05,-0.0582647
1.902e-05,-0.0583195
1.904e-05,-0.0582817
1.906e-05,-0.0582282
1.907e-05,-0.0580729
1.909e-05,-0.0582021
1.910e-05,-0.0582269
1.912e-05,-0.0584043
1.914e-05,-0.0581838
1.915e-05,-0.0582491
1.917e-05,-0.0581799
1.918e-05,-0.0583091
1.920e-05,-0.0582739
1.922e-05,-0.0582282
1.923e-05,-0.0582426
1.925e-05,-0.0582112
1.926e-05,-0.058193
1.928e-05,-0.0584096
1.930e-05,-0.0582517
1.931e-05,-0.0582426
1.933e-05,-0.0581682
1.934e-05,-0.0583417
1.936e-05,-0.0582386
1.938e-05,-0.0582895
1.939e-05,-0.0582426
1.941e-05,-0.058253
1.942e-05,-0.0581577
1.944e-05,-0.0583221
1.946e-05,-0.0582634
1.947e-05,-0.0582987
1.949e-05,-0.0581225
1.950e-05,-0.0581577
1.952e-05,-0.0581891
1.954e-05,-0.0582021
1.955e-05,-0.0582152
1.957e-05,-0.0582778
1.958e-05,-0.058163
1.960e-05,-0.0582765
1.962e-05,-0.0580964
1.963e-05,-0.0581056
1.965e-05,-0.0580742
1.966e-05,-0.0581799
1.968e-05,-0.0582582
1.970e-05,-0.0582269
1.971e-05,-0.0581773
1.973e-05,-0.0579947
1.974e-05,-0.0581304
1.976e-05,-0.0581264
1.978e-05,-0.0582047
1.979e-05,-0.058133
1.981e-05,-0.0582243
1.982e-05,-0.0581577
1.984e-05,-0.0581786
1.986e-05,-0.0582399
1.987e-05,-0.0582073
1.989e-05,-0.0581356
1.990e-05,-0.0582021
1.992e-05,-0.0581838
1.994e-05,-0.0582073
1.995e-05,-0.0581512
1.997e-05,-0.0582452
1.998e-05,-0.0581069
2.000e-05,-0.0582739
2.002e-05,-0.0581369
2.003e-05,-0.0582165
2.005e-05,-0.0581108
2.006e-05,-0.0581499
2.008e-05,-0.0581721
2.010e-05,-0.058253
2.011e-05,-0.058129
2.013e-05,-0.058116
2.014e-05,-0.0581851
2.016e-05,-0.0582491
2.018e-05,-0.0582099
2.019e-05,-0.0581577
2.021e-05,-0.0581043
2.022e-05,-0.0582465
2.024e-05,-0.058163
2.026e-05,-0.0582478
2.027e-05,-0.0581343
2.029e-05,-0.0582112
2.030e-05,-0.0580899
2.032e-05,-0.0581486
2.034e-05,-0.0582426
2.035e-05,-0.0582295
2.037e-05,-0.0582817
2.038e-05,-0.0581538
2.040e-05,-0.0580521
2.042e-05,-0.0581082
2.043e-05,-0.0583234
2.045e-05,-0.0582152
2.046e-05,-0.058163
2.048e-05,-0.0580886
2.050e-05,-0.0581251
2.051e-05,-0.0582817
2.053e-05,-0.0582256
2.054e-05,-0.058176
2.056e-05,-0.0580756
2.058e-05,-0.0581173
2.059e-05,-0.0582217
2.061e-05,-0.0581069
2.062e-05,-0.0582686
2.064e-05,-0.0580756
2.066e-05,-0.0581708
2.067e-05,-0.0581343
2.069e-05,-0.0581238
2.070e-05,-0.0582752
2.072e-05,-0.0581695
2.074e-05,-0.0581773
2.075e-05,-0.0581969
2.077e-05,-0.0580938
2.078e-05,-0.058129
2.080e-05,-0.0580677
2.082e-05,-0.0581538
2.083e-05,-0.0581121
2.085e-05,-0.0581369
2.086e-05,-0.0580547
2.088e-05,-0.0580847
2.090e-05,-0.0581617
2.091e-05,-0.058266
2.093e-05,-0.0580703
2.094e-05,-0.0580625
2.096e-05,-0.0580534
2.098e-05,-0.058116
2.099e-05,-0.0581969
2.101e-05,-0.058129
2.102e-05,-0.0582191
2.104e-05,-0.0580625
2.106e-05,-0.0581225
2.107e-05,-0.0581786
2.109e-05,-0.0582295
2.110e-05,-0.0581982
2.112e-05,-0.0580442
2.114e-05,-0.0581317
2.115e-05,-0.0581304
2.117e-05,-0.0581421
2.118e-05,-0.0581186
2.120e-05,-0.0580834
2.122e-05,-0.0581538
2.123e-05,-0.0581799
2.125e-05,-0.0581395
2.126e-05,-0.0582647
2.128e-05,-0.0583104
2.130e-05,-0.0581956
2.131e-05,-0.0581812
2.133e-05,-0.0581512
2.134e-05,-0.0581617
2.136e-05,-0.0582569
2.138e-05,-0.0582543
2.139e-05,-0.0581682
2.141e-05,-0.0581473
2.142e-05,-0.0582243
2.144e-05,-0.0581878
2.146e-05,-0.0583352
2.147e-05,-0.0582439
2.149e-05,-0.0582073
2.150e-05,-0.0581891
2.152e-05,-0.0581851
2.154e-05,-0.058283
2.155e-05,-0.0583404
2.157e-05,-0.0582843
2.158e-05,-0.0581577
2.160e-05,-0.0581577
2.162e-05,-0.0581669
2.163e-05,-0.0582921
2.165e-05,-0.0583652
2.166e-05,-0.0582752
2.168e-05,-0.0582869
2.170e-05,-0.0582595
2.171e-05,-0.0583561
2.173e-05,-0.0583626
2.174e-05,-0.0583404
2.176e-05,-0.0583365
2.178e-05,-0.0582504
2.179e-05,-0.0582908
2.181e-05,-0.0583143
2.182e-05,-0.0581812
2.184e-05,-0.0582412
2.186e-05,-0.0583521
2.187e-05,-0.0583156
2.189e-05,-0.0584422
2.190e-05,-0.0582739
2.192e-05,-0.0582556
2.194e-05,-0.0583221
2.195e-05,-0.058343
2.197e-05,-0.0584226
2.198e-05,-0.05827
2.200e-05,-0.0582934
2.202e-05,-0.0582908
2.203e-05,-0.0583195
2.205e-05,-0.0583822
2.206e-05,-0.0582021
2.208e-05,-0.0583508
2.210e-05,-0.058253
2.211e-05,-0.0583208
2.213e-05,-0.0583587
2.214e-05,-0.0583339
2.216e-05,-0.0583313
2.218e-05,-0.0582556
2.219e-05,-0.0582987
2.221e-05,-0.0582334
2.222e-05,-0.0583548
2.224e-05,-0.0583952
2.226e-05,-0.05842
2.227e-05,-0.0583
2.229e-05,-0.0581617
2.230e-05,-0.0584226
2.232e-05,-0.0584082
2.234e-05,-0.0584578
2.235e-05,-0.058206
2.237e-05,-0.0583026
2.238e-05,-0.0584069
2.240e-05,-0.0583952
2.242e-05,-0.0583521
2.243e-05,-0.0582465
2.245e-05,-0.0583169
2.246e-05,-0.0584069
2.248e-05,-0.0583809
2.250e-05,-0.0582217
2.251e-05,-0.0582608
2.253e-05,-0.0581564
2.254e-05,-0.0583626
2.256e-05,-0.0583065
2.258e-05,-0.0583717
2.259e-05,-0.0582817
2.261e-05,-0.0582099
2.262e-05,-0.0582765
2.264e-05,-0.0582752
2.266e-05,-0.0583404
2.267e-05,-0.0583378
2.269e-05,-0.0582569
2.270e-05,-0.0582269
2.272e-05,-0.0581786
2.274e-05,-0.0584069
2.275e-05,-0.0582765
2.277e-05,-0.0582765
2.278e-05,-0.0581891
2.280e-05,-0.0582974
2.282e-05,-0.0582517
2.283e-05,-0.0582817
2.285e-05,-0.0582465
2.286e-05,-0.0582934
2.288e-05,-0.0583326
2.290e-05,-0.0583326
2.291e-05,-0.0582491
2.293e-05,-0.058283
2.294e-05,-0.0582334
2.296e-05,-0.0583326
2.298e-05,-0.0582791
2.299e-05,-0.0583182
2.301e-05,-0.0581786
2.302e-05,-0.0583391
2.304e-05,-0.0583339
2.306e-05,-0.0583313
2.307e-05,-0.0583104
2.309e-05,-0.0583169
2.310e-05,-0.0583809
2.312e-05,-0.0583169
2.314e-05,-0.0583352
2.315e-05,-0.058236
2.317e-05,-0.0583521
2.318e-05,-0.0584082
2.320e-05,-0.0584043
2.322e-05,-0.0583835
2.323e-05,-0.0582478
2.325e-05,-0.0583535
2.326e-05,-0.0583861
2.328e-05,-0.0583652
2.330e-05,-0.0583482
2.331e-05,-0.05827
2.333e-05,-0.0584591
2.334e-05,-0.0583848
2.336e-05,-0.0584917
2.338e-05,-0.0583169
2.339e-05,-0.0583965
2.341e-05,-0.0584539
2.342e-05,-0.0583952
2.344e-05,-0.0583952
2.346e-05,-0.0584578
2.347e-05,-0.0583835
2.349e-05,-0.0585074
2.350e-05,-0.058313
2.352e-05,-0.0584657
2.354e-05,-0.0583182
2.355e-05,-0.0584004
2.357e-05,-0.0584474
2.358e-05,-0.0584148
2.360e-05,-0.0585191
2.362e-05,-0.0584356
2.363e-05,-0.0583143
2.365e-05,-0.0585322
2.366e-05,-0.058433
2.368e-05,-0.0585961
2.370e-05,-0.0584761
2.371e-05,-0.0585178
2.373e-05,-0.0583717
2.374e-05,-0.0586248
2.376e-05,-0.0585244
2.378e-05,-0.0584461
2.379e-05,-0.0584539
2.381e-05,-0.0584409
2.382e-05,-0.0584996
2.384e-05,-0.0586222
2.386e-05,-0.0584578
2.387e-05,-0.0585322
2.389e-05,-0.0583822
2.390e-05,-0.0584617
2.392e-05,-0.0585518
2.394e-05,-0.0586105
2.395e-05,-0.0585831
2.397e-05,-0.0584591
2.398e-05,-0.0584278
2.400e-05,-0.0584722
2.402e-05,-0.0586796
2.403e-05,-0.0585413
2.405e-05,-0.0584513
2.406e-05,-0.0583822
2.408e-05,-0.0584957
2.410e-05,-0.0585635
2.411e-05,-0.058634
2.413e-05,-0.0585609
2.414e-05,-0.0584291
2.416e-05,-0.0584096
2.418e-05,-0.0584644
2.419e-05,-0.0586457
2.421e-05,-0.0586444
2.422e-05,-0.0584852
2.424e-05,-0.0584565
2.426e-05,-0.0584291
2.427e-05,-0.058587
2.429e-05,-0.0585465
2.430e-05,-0.0585322
2.432e-05,-0.05842
2.434e-05,-0.05839
2.435e-05,-0.05839
2.437e-05,-0.0585191
2.438e-05,-0.0584748
2.440e-05,-0.0584526
2.442e-05,-0.0584735
2.443e-05,-0.0584761
2.445e-05,-0.0584526
