Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,2e-06
Sample Interval,1.6e-08
Filter Frequency,2e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.0083
Label,
TIME,CH1
2.835e-05,-0.0623615
2.837e-05,-0.062272
2.838e-05,-0.06225
2.840e-05,-0.0622993
2.842e-05,-0.0623408
2.843e-05,-0.0623732
2.845e-05,-0.0622707
2.846e-05,-0.0622059
2.848e-05,-0.0621709
2.850e-05,-0.0623019
2.851e-05,-0.0622746
2.853e-05,-0.0623071
2.854e-05,-0.0622682
2.856e-05,-0.0622383
2.858e-05,-0.06225
2.859e-05,-0.0622604
2.861e-05,-0.0622578
2.862e-05,-0.0622552
2.864e-05,-0.0622461
2.866e-05,-0.0622292
2.867e-05,-0.0623291
2.869e-05,-0.0622085
2.870e-05,-0.0621566
2.872e-05,-0.062215
2.874e-05,-0.062215
2.875e-05,-0.0622305
2.877e-05,-0.06225
2.878e-05,-0.0622396
2.880e-05,-0.0621501
2.882e-05,-0.062311
2.883e-05,-0.0622682
2.885e-05,-0.0622085
2.886e-05,-0.0620594
2.888e-05,-0.0621527
2.890e-05,-0.0621683
2.891e-05,-0.0623071
2.893e-05,-0.0621942
2.894e-05,-0.0621826
2.896e-05,-0.0621294
2.898e-05,-0.062202
2.899e-05,-0.0622539
2.901e-05,-0.0621696
2.902e-05,-0.0621138
2.904e-05,-0.0621372
2.906e-05,-0.0621229
2.907e-05,-0.0622331
2.909e-05,-0.062167
2.910e-05,-0.0621514
2.912e-05,-0.0622111
2.914e-05,-0.0620866
2.915e-05,-0.0621981
2.917e-05,-0.0620114
2.918e-05,-0.0620568
2.920e-05,-0.0621955
2.922e-05,-0.0622163
2.923e-05,-0.0621346
2.925e-05,-0.0621942
2.926e-05,-0.0621514
2.928e-05,-0.0621307
2.930e-05,-0.062132
2.931e-05,-0.0622176
2.933e-05,-0.0620983
2.934e-05,-0.0621437
2.936e-05,-0.0621047
2.938e-05,-0.0621968
2.939e-05,-0.0621942
2.941e-05,-0.0622487
2.942e-05,-0.062106
2.944e-05,-0.0620957
2.946e-05,-0.062062
2.947e-05,-0.0622202
2.949e-05,-0.0622798
2.950e-05,-0.0622228
2.952e-05,-0.0621073
2.954e-05,-0.0620464
2.955e-05,-0.0621527
2.957e-05,-0.0622578
2.958e-05,-0.0621877
2.960e-05,-0.0620996
2.962e-05,-0.0621138
2.963e-05,-0.0621696
2.965e-05,-0.0622072
2.966e-05,-0.062167
2.968e-05,-0.0621333
2.970e-05,-0.0621333
2.971e-05,-0.0622033
2.973e-05,-0.0622176
2.974e-05,-0.0620931
2.976e-05,-0.0621942
2.978e-05,-0.062333
2.979e-05,-0.0623161
2.981e-05,-0.0622759
2.982e-05,-0.062132
2.984e-05,-0.0622487
2.986e-05,-0.0622241
2.987e-05,-0.0622785
2.989e-05,-0.0621709
2.990e-05,-0.0621942
2.992e-05,-0.0622785
2.994e-05,-0.06232
2.995e-05,-0.0623745
2.997e-05,-0.0622643
2.998e-05,-0.0621929
3.000e-05,-0.0622357
3.002e-05,-0.0622189
3.003e-05,-0.0622254
3.005e-05,-0.0623252
3.006e-05,-0.0623589
3.008e-05,-0.0621644
3.010e-05,-0.0621761
3.011e-05,-0.0621294
3.013e-05,-0.0623058
3.014e-05,-0.0623589
3.016e-05,-0.0623097
3.018e-05,-0.0621398
3.019e-05,-0.0622254
3.021e-05,-0.062346
3.022e-05,-0.0624497
3.024e-05,-0.0622707
3.026e-05,-0.0621839
3.027e-05,-0.062263
3.029e-05,-0.0623719
3.030e-05,-0.0623239
3.032e-05,-0.0623187
3.034e-05,-0.0622215
3.035e-05,-0.0622928
3.037e-05,-0.0623278
3.038e-05,-0.0624108
3.040e-05,-0.0622643
3.042e-05,-0.0623486
3.043e-05,-0.0624108
3.045e-05,-0.0623304
3.046e-05,-0.0623732
3.048e-05,-0.0621955
3.050e-05,-0.0623097
3.051e-05,-0.0623045
3.053e-05,-0.062403
3.054e-05,-0.0623641
3.056e-05,-0.0622915
3.058e-05,-0.0623226
3.059e-05,-0.0622591
3.061e-05,-0.062298
3.062e-05,-0.0624277
3.064e-05,-0.0623304
3.066e-05,-0.0623525
3.067e-05,-0.0623213
3.069e-05,-0.0623304
3.070e-05,-0.0623745
3.072e-05,-0.0624692
3.074e-05,-0.0623058
3.075e-05,-0.0624886
3.077e-05,-0.0622228
3.078e-05,-0.062381
3.080e-05,-0.0623537
3.082e-05,-0.0623927
3.083e-05,-0.0623849
3.085e-05,-0.062355
3.086e-05,-0.0624095
3.088e-05,-0.0624277
3.090e-05,-0.0624653
3.091e-05,-0.0624873
3.093e-05,-0.0622422
3.094e-05,-0.0625638
3.096e-05,-0.0623304
3.098e-05,-0.0624095
3.099e-05,-0.0623058
3.101e-05,-0.0624212
3.102e-05,-0.0623914
3.104e-05,-0.0623576
3.106e-05,-0.0622967
3.107e-05,-0.0623317
3.109e-05,-0.0623991
3.110e-05,-0.0625327
3.112e-05,-0.0624808
3.114e-05,-0.0624082
3.115e-05,-0.0622954
3.117e-05,-0.0623019
3.118e-05,-0.0624458
3.120e-05,-0.0624964
3.122e-05,-0.0624017
3.123e-05,-0.0624186
3.125e-05,-0.0623032
3.126e-05,-0.0623862
3.128e-05,-0.0624173
3.130e-05,-0.0624744
3.131e-05,-0.0624575
3.133e-05,-0.062333
3.134e-05,-0.0623836
3.136e-05,-0.062228
3.138e-05,-0.0624264
3.139e-05,-0.0623641
3.141e-05,-0.0624886
3.142e-05,-0.0623823
3.144e-05,-0.0624108
3.146e-05,-0.0623019
3.147e-05,-0.0623641
3.149e-05,-0.062368
3.150e-05,-0.0624393
3.152e-05,-0.0625016
3.154e-05,-0.0623991
3.155e-05,-0.0623304
3.157e-05,-0.0623758
3.158e-05,-0.0622604
3.160e-05,-0.0623045
3.162e-05,-0.062263
3.163e-05,-0.0623278
3.165e-05,-0.0624251
3.166e-05,-0.062438
3.168e-05,-0.0623045
3.170e-05,-0.0622344
3.171e-05,-0.0622124
3.173e-05,-0.0623628
3.174e-05,-0.0623978
3.176e-05,-0.0623823
3.178e-05,-0.0623525
3.179e-05,-0.0622137
3.181e-05,-0.0622059
3.182e-05,-0.062368
3.184e-05,-0.0622267
3.186e-05,-0.0622604
3.187e-05,-0.0621657
3.189e-05,-0.0621735
3.190e-05,-0.0623343
3.192e-05,-0.0622824
3.194e-05,-0.0622591
3.195e-05,-0.0621514
3.197e-05,-0.0621618
3.198e-05,-0.0621916
3.200e-05,-0.0624108
3.202e-05,-0.062228
3.203e-05,-0.062189
3.205e-05,-0.0621138
3.206e-05,-0.0622189
3.208e-05,-0.0622448
3.210e-05,-0.0623239
3.211e-05,-0.0621462
3.213e-05,-0.0621086
3.214e-05,-0.0620529
3.216e-05,-0.062154
3.218e-05,-0.0622098
3.219e-05,-0.0622422
3.221e-05,-0.0622656
3.222e-05,-0.0621475
3.224e-05,-0.0620931
3.226e-05,-0.0621203
3.227e-05,-0.0622033
3.229e-05,-0.0622124
3.230e-05,-0.0622435
3.232e-05,-0.0620736
3.234e-05,-0.0621618
3.235e-05,-0.0621981
3.237e-05,-0.0622305
3.238e-05,-0.062237
3.240e-05,-0.0621346
3.242e-05,-0.0621411
3.243e-05,-0.0621929
3.245e-05,-0.0621268
3.246e-05,-0.0623499
3.248e-05,-0.0621553
3.250e-05,-0.0622176
3.251e-05,-0.0621164
3.253e-05,-0.0622059
3.254e-05,-0.062237
3.256e-05,-0.0622682
3.258e-05,-0.0622604
3.259e-05,-0.0622422
3.261e-05,-0.0622863
3.262e-05,-0.0621852
3.264e-05,-0.0620632
3.266e-05,-0.0622046
3.267e-05,-0.0622643
3.269e-05,-0.0622928
3.270e-05,-0.0622202
3.272e-05,-0.0622513
3.274e-05,-0.0622409
3.275e-05,-0.0622656
3.277e-05,-0.0623875
3.278e-05,-0.0622902
3.280e-05,-0.0624069
3.282e-05,-0.0621916
3.283e-05,-0.0623058
3.285e-05,-0.0623602
3.286e-05,-0.062355
3.288e-05,-0.0623058
3.290e-05,-0.06225
3.291e-05,-0.0622202
3.293e-05,-0.0622565
3.294e-05,-0.0623343
3.296e-05,-0.0623836
3.298e-05,-0.0623563
3.299e-05,-0.062263
3.301e-05,-0.0621255
3.302e-05,-0.0621981
3.304e-05,-0.0622357
3.306e-05,-0.0624432
3.307e-05,-0.0623369
3.309e-05,-0.0623304
3.310e-05,-0.0622033
3.312e-05,-0.0623071
3.314e-05,-0.0623084
3.315e-05,-0.062346
3.317e-05,-0.0622876
3.318e-05,-0.0622202
3.320e-05,-0.0623343
3.322e-05,-0.062298
3.323e-05,-0.0623045
3.325e-05,-0.0622785
3.326e-05,-0.0622085
3.328e-05,-0.0624367
3.330e-05,-0.0623135
3.331e-05,-0.0622954
3.333e-05,-0.0622357
3.334e-05,-0.0623265
3.336e-05,-0.0623563
3.338e-05,-0.0622785
3.339e-05,-0.0622565
3.341e-05,-0.0623084
3.342e-05,-0.0622552
3.344e-05,-0.0622772
3.346e-05,-0.0622318
3.347e-05,-0.062215
3.349e-05,-0.0622189
3.350e-05,-0.0621877
3.352e-05,-0.0623382
3.354e-05,-0.0622617
3.355e-05,-0.0622811
3.357e-05,-0.0623122
3.358e-05,-0.0621839
3.360e-05,-0.0623278
3.362e-05,-0.0621462
3.363e-05,-0.0622383
3.365e-05,-0.0623097
3.366e-05,-0.06218
3.368e-05,-0.0622889
3.370e-05,-0.0622474
3.371e-05,-0.0621968
3.373e-05,-0.0622396
3.374e-05,-0.0622863
3.376e-05,-0.0622422
3.378e-05,-0.0621372
3.379e-05,-0.0621761
3.381e-05,-0.0622578
3.382e-05,-0.0622539
3.384e-05,-0.0622344
3.386e-05,-0.0622617
3.387e-05,-0.0621073
3.389e-05,-0.0621813
3.390e-05,-0.0622798
3.392e-05,-0.0623135
